protein,Nobs_wmh,model_wmh,beta_wmh,SE_wmh,P_wmh,beta_time_wmh,SE_time_wmh,P_time_wmh,beta_int_time_wmh,SE_int_time_wmh,P_int_time_wmh,P_wmh_fdr,P_time_wmh_fdr,P_time_wmh_int_fdr
OID20430,2794,lmer,0.017408099892680204,0.024706187123168747,0.48123635612768245,-0.035594735401025195,0.015281548550407255,0.01994907160133549,-0.0025893452618424347,0.014652125096388337,0.85974653215937,0.9637176672984354,0.025177519987350447,0.9548083137610798
OID20431,2794,lmer,-5.661805840273896e-4,0.025823963875682986,0.9825127846887889,0.057134047207556125,0.014865905153645283,1.2533359561538063e-4,0.0034877576642444023,0.014236987769613395,0.8064999316350107,0.9999016157417211,1.7809922216030995e-4,0.932515545952981
OID20432,2794,lmer,-0.05111948588828629,0.0318861027253589,0.10923073237709109,0.004695652339052839,0.009342120029610018,0.615281544168522,-0.0025406278776575536,0.008865324547333178,0.7744658163311624,0.8765902168621773,0.6473966715639272,0.9228551084940839
OID20433,2794,lmer,0.002136409580381815,0.020575102847104253,0.9173234514541766,0.16677889834710088,0.017788298834913504,1.8670224434134832e-20,-5.330882169921915e-4,0.017146364739265448,0.9752007373040643,0.9941094748026512,3.792429883320092e-20,0.9897079015781989
OID20434,2794,lmer,0.02409692103188168,0.02656603551711603,0.36461333011075014,-0.027933970802851496,0.01689172246282896,0.09835031917357735,0.021742872982384233,0.016203256496421615,0.1797976621733795,0.9637176672984354,0.1164821648883171,0.5328456907526665
OID20435,2794,lmer,0.010857913856823075,0.024076087137004386,0.6521074931601023,0.05862646449836372,0.015757121624862213,2.044289289609554e-4,0.05382525783265713,0.015122003222175029,3.810176844308385e-4,0.9709367476161757,2.8728161507349644e-4,0.008373794673619105
OID20436,2794,lmer,0.003027880282986133,0.02273275067312311,0.894068756123495,0.24180647416308218,0.016694795095186774,3.3855091660438864e-45,0.001651844198846557,0.016051680068185515,0.9180471852225272,0.9908702187566323,1.0056751313360041e-44,0.9719130468690499
OID20437,2794,lmer,0.04612212977404516,0.026095113758834672,0.0774782544486728,-0.021315101611754456,0.014305046469275101,0.136377581632767,0.012790335625501586,0.013689074356834542,0.35024634242763086,0.8072607478848078,0.1587541501842206,0.7089820352603635
OID20438,2794,lmer,-0.019468869172508833,0.030012216243741202,0.5166925399807928,-0.10362942332578702,0.01048729254588071,1.7318199985040871e-22,-0.017982221384735594,0.009971196812604992,0.07148520518615638,0.9637176672984354,3.6261531917102057e-22,0.3209696693688711
OID20439,2794,lmer,0.016924832335703265,0.024497031040171258,0.48980868598850624,0.11257068503381329,0.016302501064740422,6.8027918263372814e-12,0.01865004894628679,0.01564964329480556,0.233522375758999,0.9637176672984354,1.1724387092207473e-11,0.597188017798385
OID20440,2794,lmer,-5.798207660379444e-4,0.026039413910130645,0.9822397098379225,-0.030916063167300282,0.01558071455196855,0.04736945721790457,0.03389049870703291,0.014930911371020674,0.02333202305133793,0.9999016157417211,0.05790921097780638,0.1586034962303739
OID20441,2794,lmer,0.047926006037901,0.024913947510525065,0.054705902189546435,0.0047753833865664674,0.01517909954935383,0.7530977160597507,0.006880210877591534,0.014550319849805593,0.6363713112899345,0.7588711049652954,0.7770224581866048,0.8682245932077298
OID20442,2794,lmer,0.027534609486721665,0.02179168645690949,0.2067164282531284,0.038137173205646274,0.017772440897767867,0.03200874753528494,0.016532830670381818,0.017115919840724723,0.33420265231335833,0.9397435363278199,0.039627941145971145,0.6923276773295155
OID20443,2794,lmer,-0.05538706720104528,0.031698421800173356,0.08091225731953407,0.03426881653071523,0.01055460010233647,0.0011874852282810252,-0.003757265643442308,0.010029526553043627,0.707985765391868,0.823168098288882,0.0016039830509544533,0.8991694376964041
OID20444,2794,lmer,-0.010683967319050892,0.021592175703441397,0.6208546753485783,0.28526365854378166,0.01718834168976521,6.485560850247514e-58,0.020360451449589177,0.01654720365560821,0.21868497900454414,0.9668954235458453,2.6256640395115625e-57,0.5779531587977238
OID20445,2794,lmer,0.024177163295312398,0.026373299990223805,0.3595284115518693,0.17046030144123753,0.015775783429865537,1.87187497310546e-26,0.016652877987220732,0.015117771425118201,0.27080415113044404,0.9637176672984354,4.1671672097389634e-26,0.6353065380265162
OID20446,2794,lmer,-0.02150733070561588,0.028501287304336126,0.45067631038627654,0.0042118382511636635,0.015174494834107473,0.7813798805686465,-0.011154768816805825,0.014514321169294691,0.4422671402257694,0.9637176672984354,0.8030848772511088,0.7722502096056894
OID20447,2794,lmer,0.006211125929898875,0.020089227723886383,0.7572571054613513,0.3771966529203422,0.017050622200418482,8.177004470086981e-97,0.02049232605968246,0.01643074945253172,0.21248266122859716,0.9838678546821806,1.582873116957897e-95,0.5719031480397693
OID20448,2794,lmer,-0.03466458266055308,0.030084751126263104,0.24952146304497316,0.0025910954491186176,0.012461420178954059,0.8353063254321371,-7.95089311219586e-4,0.011874381448413865,0.946622057513312,0.9575273474331655,0.8525141023876177,0.9850393502318368
OID20449,2794,lmer,-0.011610478447917842,0.024691756423250322,0.6383106237034413,0.019413433943340854,0.014043701126171275,0.16702224260345658,-0.0388478420012382,0.013446946851486972,0.0039097357213936585,0.9709367476161757,0.19213145026757322,0.04968764136362463
OID20450,2794,lmer,-0.03063048158989144,0.025040944921214118,0.22156010781170482,-0.024221304745277908,0.01690082721090986,0.15197933832785193,-0.03485751232891031,0.01622771498046948,0.03184035174473582,0.9575273474331655,0.1757261099415788,0.19150071635774238
OID20451,2794,lmer,-0.02040986569286724,0.021407810362596976,0.3406458028618715,0.21327086033285558,0.01751662704668559,6.572047889746598e-33,0.014604469627279126,0.01687040453242722,0.3867734765949338,0.9637176672984354,1.6088857606138447e-32,0.7325935947635938
OID20452,2794,lmer,0.023649577283592453,0.030647958145648736,0.4405167543356787,0.009225747444734606,0.01225967980251047,0.451827156275994,0.023441686361116498,0.011676543703078695,0.044832445991876725,0.9637176672984354,0.4880601543956875,0.23697150024277697
OID20453,2794,lmer,-0.02705092242056317,0.026406783509161983,0.3059190869628814,0.007885372174798037,0.015058278648909929,0.600577817332679,0.01133955917729323,0.014419018069142083,0.43171569822101796,0.9637176672984354,0.6339794005285015,0.76386500357145
OID20454,2794,lmer,-0.04612884432426188,0.03275178505200542,0.15933342988728538,-0.02868858636905991,0.011558527136251101,0.013149653667221215,0.0036764594957878365,0.010991026905140169,0.7380428193017308,0.9272283097981852,0.016740608740978925,0.9071079776938787
OID20455,2794,lmer,-0.027635934200449176,0.02737786903332585,0.31303065877629105,0.04536012415959723,0.014236253664684714,0.001464437876255783,0.040008205359974854,0.013611809431046793,0.0033306933785125794,0.9637176672984354,0.001968975120651175,0.043269407757298976
OID20456,2794,lmer,0.09399082937357711,0.02952987476886858,0.0015059788285993138,1.0470565975775591e-4,0.011825143777604536,0.9929361535736947,0.02700057330342414,0.011262841001778547,0.016613849043928153,0.28665898326868766,0.9942968060623191,0.12847164221005816
OID20457,2794,lmer,0.014047901062852176,0.02692660505673258,0.6019961224962775,0.12404310873151704,0.01427696230423218,7.732337756931258e-18,0.02477691987370526,0.01365493962333572,0.06976150342885393,0.9647934823891748,1.5097944731803653e-17,0.31614399150781397
OID20458,2794,lmer,-0.02162522844980671,0.024958529015356862,0.38646708628020676,0.15701090330080533,0.011766475520032233,6.579535251644694e-39,0.0049406435176513885,0.011233318881100135,0.6601181382727668,0.9637176672984354,1.7579507806725266e-38,0.8763074500843183
OID20459,2794,lmer,0.03448984795388661,0.021837698070435133,0.11459631957174221,0.27426559764926456,0.0163089851251157,2.609543034587891e-59,0.004739504230430783,0.015684919521233243,0.7625566166929341,0.8825394347067391,1.0959330876581043e-58,0.916424699973807
OID20460,2794,lmer,0.048275692817992454,0.02030915875384729,0.017655483184461772,0.3063826692818339,0.011813825440867795,2.365733840624341e-127,0.0486413813964953,0.011315939729078585,1.808842571470872e-5,0.6829696021346061,1.6081488409639418e-125,0.0010574493672818718
OID20461,2794,lmer,-0.04342525664893397,0.027049654840647527,0.10874676135512985,0.016974110048817097,0.014153943303859157,0.2305789000293048,0.015491632822849323,0.013534447560615278,0.252518797649814,0.8765902168621773,0.2602247586045011,0.6156067102005057
OID20462,2794,lmer,-0.0030193348266941114,0.027598019629431408,0.9129057819454289,-0.04441640110883928,0.014587296694240645,0.0023595643066499014,-0.022224372115611263,0.013951061580097403,0.11132523831761051,0.99264795009722,0.0031378555360953874,0.4164286085253316
OID20463,2794,lmer,-4.4870281128987435e-4,0.02156124031391431,0.9834012902733462,0.29974892792454055,0.017005241222345376,1.4491915788993521e-64,0.016644704622571976,0.016368571141310972,0.3093477879183771,0.9999016157417211,6.921547361311775e-64,0.6718247823357419
OID20464,2794,lmer,-0.01746648931234081,0.026732205727158675,0.5136693828593419,0.2004970171226656,0.01522842096750027,5.818141651947453e-38,0.036434068938744485,0.01458169903212052,0.012553793266011415,0.9637176672984354,1.5362626963543276e-37,0.10590858459538335
OID20465,2794,lmer,-0.018002408264117382,0.026916897408205236,0.5037793242814161,-0.011156435614292599,0.015909619622740425,0.48323890624300114,0.004118182347980066,0.01524306607621577,0.7870611650901808,0.9637176672984354,0.5191133123661493,0.9285078040694333
OID20466,2794,lmer,-0.030414762544638475,0.021166852975801,0.15109380648811568,0.24001134534817148,0.017812197877062248,1.3524998308071666e-39,0.014471697547849912,0.017162416071368345,0.39921435463006727,0.9035116493164319,3.653749542929157e-39,0.7402115448318523
OID20467,2794,lmer,0.00635651771493907,0.030564946211453,0.8353001429733427,0.06911277114265896,0.01299342402231598,1.1662919130688566e-7,0.0037386922830409328,0.012385848347490569,0.7627989377476129,0.9904964743103358,1.828900891577397e-7,0.916424699973807
OID20468,2794,lmer,-5.189594457252847e-4,0.027479590280398945,0.9849367475211663,0.12178871943287942,0.015124931604024228,1.4174902282914786e-15,0.019939719168482545,0.014474591665972762,0.16850385903915954,0.9999016157417211,2.65087903857709e-15,0.5141610938413367
OID20469,2794,lmer,0.035596797884600614,0.02734122770349791,0.19325671953417586,0.05054656819774297,0.013624330783682193,2.1314427105080644e-4,0.009446183474053847,0.013018046326983486,0.46816168517108425,0.9375324558441192,2.992414525847777e-4,0.7837552152090946
OID20470,2794,lmer,0.05575355151314181,0.029582111553110364,0.05977951655849248,0.02681737220663669,0.013487469558488967,0.04691873994520746,-0.009702010719545835,0.012869878437491964,0.4510322215489866,0.7661155752326305,0.05740622723308556,0.7759435293935626
OID20471,2794,lmer,-0.04710934511322539,0.029050246320271818,0.10521493376061897,0.0451592723097982,0.01276866767626482,4.1476938132029625e-4,0.025778036374454073,0.012177438156916878,0.034403453101939076,0.8737024186996855,5.756746921173912e-4,0.20112258683393583
OID20472,2794,lmer,0.03197556407035323,0.027914331501359357,0.2523044039904724,-0.019926048396928228,0.015344051276496766,0.1942319634097034,-0.010499370358261971,0.014683980535713268,0.4746854880704352,0.9575273474331655,0.22186011295293595,0.7872398558666708
OID20474,2794,lmer,-0.001043060853849104,0.0213676676202868,0.9610775640068115,0.2564938964934265,0.01731897808646434,4.606133636466509e-47,0.012154429559110015,0.016677617094983263,0.4662239782738543,0.9997258788583311,1.4277548907096082e-46,0.7825408762148758
OID20475,2794,lmer,0.013806455181427585,0.021065900873787083,0.5123791584767122,0.3350250503522241,0.016644194663185438,6.417739751528968e-82,0.0027158157206155255,0.016021486608782415,0.8654132384338679,0.9637176672984354,6.090601718739991e-81,0.9581134691167337
OID20476,2794,lmer,-0.007279420464708182,0.028038879657350548,0.7952154327267033,0.019995064432508456,0.015267364715072469,0.19046752735058825,-0.0027257968238502493,0.014608379893724743,0.8520014275748828,0.9872204320553253,0.21781556433715552,0.951475788869389
OID20477,2794,lmer,0.021751970451140364,0.026436048288501178,0.41082548861175305,0.06906548359698039,0.014207958270923828,1.2628526579103064e-6,0.01727611672815312,0.01359186863850977,0.20386561681702187,0.9637176672984354,1.9275813676615275e-6,0.5584809727799015
OID20478,2794,lmer,-0.006998943450177059,0.02057227922372921,0.7337747880279057,0.30185193072512545,0.01681524784607181,9.789945932165259e-67,0.019617539720971345,0.016194638657930367,0.22591090947208867,0.9820305321966607,4.976697732125052e-66,0.5890611850017085
OID20479,2794,lmer,-0.02713823721378239,0.020801999251250494,0.1923591172789057,0.12268802991736798,0.017941207369076815,1.0728946722224762e-11,0.006651781784378311,0.017293131624284704,0.7005415119661832,0.9375324558441192,1.8404173279966536e-11,0.8965673472513428
OID20480,2794,lmer,-0.016561785744613925,0.028034013866617077,0.5548144673048983,0.06982493050909404,0.013271901695513736,1.5922149488266163e-7,0.013964880235656367,0.012671336070945546,0.2705676479954248,0.9637176672984354,2.48348148101398e-7,0.6353065380265162
OID20481,2794,lmer,-0.034158231367034775,0.02495403025734722,0.1713791330623698,0.223502517681453,0.010641359841471354,3.006228093693357e-88,0.02018368491573684,0.010144217672956483,0.046773938718574944,0.9332360488401674,3.9054243190514145e-87,0.24241174268509674
OID20482,2794,lmer,-0.007040684170391936,0.030115865953537505,0.8152019630272939,0.10903242958564764,0.01186254323217188,9.86007391834049e-20,0.04042985075636083,0.011295949043560724,3.5358525723364114e-4,0.989960672176477,1.9835510022924465e-19,0.007950228514568716
OID20483,2794,lmer,-0.0012613323585918736,0.021195250389893585,0.9525588383007633,0.2792980754511426,0.01706239682377653,1.7825368250552588e-56,0.018071062362268707,0.016428806922763745,0.2714909804665579,0.9986834592371344,7.012591035849961e-56,0.6353065380265162
OID20484,2794,lmer,-0.0012566486331947267,0.019885818926711107,0.9496265022412811,0.3286709505958431,0.017003726541777252,3.3047284049681245e-76,0.023527475641405317,0.016387392175592985,0.1512537522326129,0.9970966026012847,2.457944307308353e-75,0.48438746018185264
OID20485,2794,lmer,-0.004458650591758074,0.018683190079503528,0.8114344023230087,0.36208515292971644,0.017253736322991486,3.250076697373785e-88,0.028178570636369683,0.016647228955530297,0.09068140548829437,0.9899093313815335,4.203528401072378e-87,0.3691667802817332
OID20486,2794,lmer,-0.0032553578095558433,0.026270070576042415,0.9014072943134029,0.0912343804233964,0.014719518328328256,6.99485901070017e-10,0.011356009413997765,0.014090648605645788,0.4203907298336189,0.9908702187566323,1.1577561091889353e-9,0.754956103784946
OID20487,2794,lmer,-0.046562581013291,0.028710142982712482,0.10517942044396204,0.1203861940303191,0.01156633222488813,1.0286938144358571e-24,0.020765200417203467,0.011017239361173978,0.05961402523216421,0.8737024186996855,2.2289636913239514e-24,0.28762170044362895
OID20488,2794,lmer,-0.010188199813473742,0.022871500474891848,0.6560960993144314,-0.11782374001891972,0.01759732731094328,2.808610410516763e-11,0.006982651251050835,0.016931924518079178,0.680096719649431,0.9719863246021827,4.7785612514205464e-11,0.8854889583676111
OID20489,2794,lmer,-6.615224081429097e-4,0.023152289748340635,0.9772116900407174,0.15898564076216812,0.017694933273071343,6.052484021371187e-19,0.009172102017730558,0.017024052544742197,0.5901080026584553,0.9999016157417211,1.202679183852344e-18,0.8436718579162735
OID20490,2794,lmer,0.017075011922792253,0.026127051980624608,0.5135710642648041,0.2447350723062032,0.010218693953464458,5.417956946799867e-111,0.023143153423654264,0.00972969440703561,0.017478940887285792,0.9637176672984354,1.7402954017028585e-109,0.13304933388941764
OID20491,2794,lmer,0.021431502582617803,0.025778144785527007,0.40597074341215067,0.030955655577959203,0.014424879992783387,0.03199857476163078,0.02111122320844316,0.013808305681402766,0.12646422518737305,0.9637176672984354,0.039627941145971145,0.4411156685234981
OID20492,2794,lmer,-0.008034137242854397,0.03000749099280253,0.788960400637629,0.004711975810910623,0.011987526234560552,0.6943094124562061,0.0018962291246631573,0.011417129290160992,0.868107125717849,0.9872204320553253,0.7219631658800024,0.9581590942344568
OID20493,2794,lmer,-0.014394334826730847,0.026549478433495758,0.5878315170643008,0.0484752203583408,0.012687429031898775,1.373118063636848e-4,0.039504261413035584,0.012115035934816536,0.0011312716511482166,0.9637176672984354,1.943643631966347e-4,0.019216123878955667
OID20494,2794,lmer,-0.01405340182373708,0.025497565773994237,0.5816529076139589,0.10690748527255674,0.013945309575691588,2.7979812948077305e-14,0.016086387171741417,0.013344335338493971,0.22817005957713066,0.9637176672984354,5.0924653329532975e-14,0.5900809400073976
OID20495,2794,lmer,-0.011974404263667212,0.025191790824548095,0.6346636000659711,0.058969055057065053,0.016383756493225477,3.271998722144818e-4,-0.00930958412471223,0.01572176971249488,0.5538243573405093,0.9709367476161757,4.5543106022996686e-4,0.8193674899630773
OID20496,2794,lmer,0.011500830454993081,0.02531569149186147,0.6497237484709291,0.043864835939337994,0.015609314702254462,0.0050020599802475104,0.014065122380683413,0.014965623981736403,0.3474283186885112,0.9709367476161757,0.006538918301548959,0.7078251845584896
OID20497,2794,lmer,0.02568637017415638,0.023150936184933864,0.2674938053952995,0.25614919587281904,0.01567382949761635,2.4887257969718686e-56,0.030614506372142768,0.015050342732383587,0.04207823318985974,0.9637176672984354,9.725328214637395e-56,0.22814998939320072
OID20498,2794,lmer,-0.030466008514586723,0.023446096438972927,0.19413167385830302,0.16698655101189874,0.014346664234926745,2.6592893815999756e-30,0.0019426594980912779,0.013753334375385574,0.8876877487088455,0.9375324558441192,6.283834165252003e-30,0.9627871203992413
OID20500,2795,lmer,0.020344889778338652,0.022017566820132926,0.35571451690849576,0.005984979922171739,0.01819122720039521,0.7421887769774126,-0.003896256611775383,0.017524750484348497,0.8240822710759496,0.9637176672984354,0.7668496978101721,0.9377976733672478
OID20501,2795,lmer,-0.008654064067212187,0.03077231867779247,0.7785971362492164,-0.1335031128821232,0.00929347187918127,1.7435641258747518e-44,0.029479998346363584,0.008823030812261698,8.506229468860248e-4,0.9872204320553253,5.116905562180622e-44,0.01544329735247112
OID20502,2795,lmer,-0.0010559791510864327,0.019515939904048325,0.9568605791150645,0.338146148507265,0.017576428316053376,1.4590680161763857e-75,0.011515883099657618,0.016954282896027534,0.49707550305322024,0.998895527483333,1.0478761207084951e-74,0.7987110896425753
OID20503,2795,lmer,0.031231004420671168,0.022853132419601647,0.17208834427808767,0.26530947608832717,0.016140530214337,6.700736784519089e-57,0.020661391014169972,0.015510966116515534,0.18300702832398838,0.9332360488401674,2.653963905304783e-56,0.5373221439819112
OID20504,2795,lmer,0.05146725335524188,0.02311780251732398,0.026234944869077324,-0.19521880440380238,0.01687367244940485,5.624340533140589e-30,-0.022381454286623245,0.01622404549588819,0.16789855916355906,0.7035297601129634,1.3236672607383204e-29,0.5138926580472075
OID20505,2795,lmer,0.014348946717643033,0.019757457548781214,0.46786925803723045,0.3083444839549756,0.017824771916755272,2.017942499216486e-62,0.016887877112356033,0.017194270046421375,0.32613820740089206,0.9637176672984354,9.060592819062654e-62,0.6858287627574154
OID20506,2795,lmer,0.060358001986957496,0.029442501213079564,0.040640044307253216,0.008932706951036174,0.01331554209759415,0.5023981834516913,-0.006304967318158851,0.012705995511434328,0.6197979188389825,0.718294131274844,0.5377187441337582,0.8598257597861757
OID20507,2795,lmer,-0.008326883560812945,0.019608604334413894,0.6711886784929271,0.36400934873419494,0.01708952529038777,1.4951271547732634e-90,0.021667696361998508,0.016476648533235605,0.18865304834048716,0.9719863246021827,2.1851283367011245e-89,0.5427488782472873
OID20508,2795,lmer,0.01848776354259178,0.026335394956334798,0.4828488800706091,-0.029111481291753727,0.015835016191649513,0.06615438368345025,0.004786037727569186,0.015177754619930468,0.7525446880834361,0.9637176672984354,0.07973990247700004,0.9131125459808567
OID20509,2795,lmer,0.004653206212019645,0.02723228296525421,0.8643622769864261,0.22856436246920364,0.009976838489085744,9.387414921879797e-103,0.012316467037483918,0.009492657877965122,0.19463010234406344,0.9904964743103358,2.1951531053323716e-101,0.5517980496136736
OID20510,2795,lmer,-0.011761878914205399,0.020056017698762734,0.5577174876638995,0.33318034008187614,0.017196285955248407,1.577342725197794e-76,0.009120944446406036,0.01657554211393732,0.5822033827291966,0.9637176672984354,1.1944489082262053e-75,0.8391422523261547
OID20511,2795,lmer,-0.014347389170607665,0.024768220882507495,0.5625494061875776,-0.017874870234936675,0.007837322831631442,0.022675015815193586,-0.0053827130145192095,0.0074442307322303974,0.469727286786186,0.9637176672984354,0.028507127409811123,0.7845787767291553
OID20512,2795,lmer,0.06248869224311306,0.028471513331249275,0.028427263853430335,0.012452087810054918,0.014196650285765307,0.38053466068335273,8.579315025624167e-4,0.013566824845420183,0.9495842326240722,0.7113087538881679,0.4153483245621509,0.9851093532135313
OID20513,2060,lmer,-0.03133775368743101,0.023079082766995968,0.17496889272475927,0.39725790794510785,0.01854142808404226,1.9811376452084145e-88,-0.008172179431154324,0.017532943933002546,0.6412147616881839,0.9351655669670462,2.58520773970723e-87,0.8682245932077298
OID20514,2795,lmer,-0.0311876807929818,0.024538836677688015,0.20406537157327465,0.17529118265526977,0.01625104024915866,2.2253957481468783e-26,-0.012956599849077027,0.015600959920446576,0.4063623025858678,0.9393434348168217,4.950404696981222e-26,0.7454357704466863
OID20515,2795,lmer,0.0014062063313941878,0.020993680985972853,0.9466104168836513,0.3040480732466512,0.017012343788506593,3.3226479198904077e-66,0.021766893636800917,0.01638419729524217,0.18416585615312792,0.9965916938939292,1.6658833395951393e-65,0.537382323279501
OID20516,2795,lmer,-0.010139269794583707,0.02092165365260255,0.6280552327007572,0.2792752075393914,0.017481695227826582,4.961036732757863e-54,0.008103508393278206,0.016844099609400837,0.6305098988232996,0.9688384476367304,1.8309482790216205e-53,0.8656487121065443
OID20517,2060,lmer,0.0152214735483137,0.023387023954524556,0.5153661042784041,0.2455234382293735,0.02023888331583497,2.739796625140399e-32,-0.017585275853390748,0.01915924564223069,0.3588597741180385,0.9637176672984354,6.657045332739307e-32,0.7123428273635888
OID20519,2795,lmer,-0.0122656856707156,0.021229580950296305,0.5635656287567654,0.3115070160790553,0.016790302324886985,8.168054683415538e-71,0.01080586058894478,0.0161642835084677,0.5038957623213545,0.9637176672984354,4.7277670969551713e-70,0.8007024943605502
OID20520,2795,lmer,-0.037150665576812306,0.02911539544334138,0.2022815886640801,-0.023513181638310687,0.012657942648466347,0.06338236081730038,0.007680472390205178,0.01207154422741761,0.5246946402432868,0.9393434348168217,0.07649324552806318,0.8073502926142134
OID20521,2795,lmer,-0.016923838092053996,0.020110713282385298,0.4002690169190396,0.1761538386532793,0.018010874459515692,4.42328972239521e-22,0.021987322539971925,0.01737192834631782,0.2057848680063797,0.9637176672984354,9.202331571929682e-22,0.5600644033357988
OID20522,2795,lmer,0.010123895271409703,0.027872318621150007,0.7165205945223239,0.1315387097057677,0.01346115378918311,4.845767789621064e-22,0.02131790904863323,0.012857634212883521,0.09748752812963755,0.9820305321966607,1.0074096194212212e-21,0.38455606575294277
OID20523,2795,lmer,0.0035890138079097164,0.028801561563594227,0.9008577288264665,0.1273109597091276,0.012385996742745247,3.698950850510152e-24,0.01475744903836015,0.011810351537738137,0.21162684067968546,0.9908702187566323,7.97347591153479e-24,0.5701246592688669
OID20524,2795,lmer,-0.020533781438921067,0.02090218720226918,0.32617553638673535,0.3154700726016097,0.016407299861179666,1.7358137160665588e-75,0.013638558324885761,0.01579371188933705,0.387949901335631,0.9637176672984354,1.2435743853094489e-74,0.7329020834182177
OID20525,2795,lmer,0.015265671141077495,0.0246111487266361,0.5352302088921148,0.3015229745498875,0.014552133788569252,3.156161327355408e-86,-0.008448907295185602,0.01394432795529517,0.5446532884460875,0.9637176672984354,3.64642670350192e-85,0.8137897971876048
OID20526,2795,lmer,-0.013466988628989918,0.020619749190483004,0.5138489451387156,0.32206000446235955,0.01696476059671907,8.613146320438694e-74,0.024013471400693227,0.016342168715154235,0.1418882145304433,0.9637176672984354,5.6196934586255135e-73,0.4670487061627092
OID20527,2795,lmer,-0.026833875562721855,0.029590597156815557,0.3647260316289188,0.04854319274725178,0.012193403278869466,7.116539922960024e-5,-0.01848706246551671,0.011619714930539775,0.11177783930197452,0.9637176672984354,1.0203063956964616e-4,0.4172753822218027
OID20528,2795,lmer,-0.014283996350579732,0.021969837397209483,0.5157495366402167,0.16364443466946108,0.017216966212653634,5.7406591443241184e-21,0.010985094303653119,0.016572673814348928,0.5075125492809375,0.9637176672984354,1.1742439943218614e-20,0.8025819363847551
OID20529,2795,lmer,-0.02126027515614023,0.03026495121282133,0.48255910625065623,0.06304905924025912,0.00831521477314474,5.294413968804765e-14,0.013524026804275778,0.007887119934004806,0.08656811662019896,0.9637176672984354,9.552822241244646e-14,0.35994111647345883
OID20530,2795,lmer,0.017839050429863727,0.024417447119085715,0.46521682511258144,0.059863416653210655,0.01658886534405335,3.15645433062438e-4,0.018713733097921167,0.01593185259289075,0.24030001574340365,0.9637176672984354,4.395576945409749e-4,0.6044372527370863
OID20531,2795,lmer,-0.016497324460985247,0.0203698652336933,0.4182144437145193,0.2633743878987906,0.017604732279532968,5.916073617824646e-48,0.009994003782516126,0.016971260242915225,0.556014168109946,0.9637176672984354,1.8674603871383844e-47,0.8195554733760492
OID20532,2795,lmer,-0.023672568216831665,0.025815391607760998,0.35939858559192583,0.13604676222473122,0.013942583109189402,5.6797957433344435e-22,0.01796237000978349,0.013340785921718631,0.17833448697219054,0.9637176672984354,1.178285518649154e-21,0.5317375880776
OID20533,2795,lmer,-0.0024707055830624977,0.02337842858102067,0.9158569002047762,0.29427881253940547,0.015853707616095437,7.237344174052955e-71,0.002948021993978235,0.015225357588043626,0.8464900595484465,0.9937653882202615,4.205717101542104e-70,0.948367360697627
OID20534,2795,lmer,0.00865129674062852,0.023194282454179274,0.7092402639582781,0.16212347567496482,0.01715476145243431,9.433132742587001e-21,0.015571070889454617,0.01649777908931733,0.3453798641310758,0.9820305321966607,1.9228066252846447e-20,0.7059757642343599
OID20535,2795,lmer,-0.01688107879532882,0.022144316050719818,0.4460635456555253,0.29484744765708054,0.016345170946167917,2.4615551457995467e-67,0.005122050468905746,0.015718690197113496,0.7445688110068895,0.9637176672984354,1.2689816033813185e-66,0.9116155558322746
OID20536,2795,lmer,-0.021495103253323298,0.02050192906025123,0.29471238678519013,0.31735001190699275,0.017222304206620107,6.017131902330466e-70,0.01013312113342443,0.016595505295889504,0.5415426226952731,0.9637176672984354,3.383754230176547e-69,0.8125196825160446
OID20537,2795,lmer,0.005149130257783136,0.029353462136351267,0.8607890543340616,0.12172691122691688,0.01224383888111029,9.663751985917097e-23,5.128638802486352e-4,0.01166975758296309,0.9649504827500004,0.9904964743103358,2.0336318973963768e-22,0.9890954163198585
OID20538,2795,lmer,0.039106408094646876,0.02559213776575932,0.12684096368949874,0.08736503156920301,0.014994852857821277,6.631685087467173e-9,-8.144831743953532e-4,0.014366434676510803,0.9547954748586762,0.88927197484369,1.0721468755899638e-8,0.9871946342946566
OID20539,2795,lmer,0.008945975450530925,0.027021681009958255,0.7406686169710981,-0.003024162468955773,0.011599570611695115,0.7943417307574018,-0.013362960108060663,0.011060189007056156,0.22712289321893872,0.9820305321966607,0.815260140099679,0.5899784274354106
OID20540,2795,lmer,-0.014297318102128923,0.025655524122679206,0.5774706236565781,0.25554295125919396,0.013767350210546292,7.373870366128219e-71,0.015353867239807627,0.01317176686443208,0.24389953453752852,0.9637176672984354,4.276552198450949e-70,0.6072558257693321
OID20541,2795,lmer,0.020387802593093602,0.02796854140699328,0.46621176134249953,0.20307307259313692,0.010559686490810611,1.860936993816176e-75,-0.01585291007036868,0.010051072731153634,0.11491181582372832,0.9637176672984354,1.3267119104694346e-74,0.4200728273679417
OID20542,2795,lmer,-0.008791322497319514,0.02014789645118405,0.6626934380703684,0.32503167986466364,0.01715020621025766,1.4204735112743255e-73,0.014453428099660952,0.016529326727885412,0.3820068042466873,0.9719863246021827,9.145471527433598e-73,0.7293310834833879
OID20543,2795,lmer,0.05132441316653866,0.02216022630541227,0.020770762742142082,-0.00414722034559967,0.008862071547805257,0.6398566135203716,0.01921031404355225,0.008441649658742653,0.02298001004672347,0.6829696021346061,0.6698785391547444,0.15694058263217922
