protein,Nobs_fa,model_fa,beta_fa,SE_fa,P_fa,beta_time_fa,SE_time_fa,P_time_fa,beta_int_time_fa,SE_int_time_fa,P_int_time_fa,P_fa_fdr,P_time_fa_fdr,P_time_fa_int_fdr
OID20465,3496,lmer,-0.015783672992433207,0.023852803503909514,0.5082846887427175,-0.015830517745019416,0.01403673031570376,0.25951991250061873,-0.026420524006463362,0.014025408711577004,0.05971997635583674,0.708834038738055,0.2873396606967078,0.22018056980885015
OID20466,3496,lmer,-0.032257887206638906,0.019497038194386657,0.0982945357876461,0.22432346172263753,0.01604563732971245,9.360320474779352e-43,0.013788807099245832,0.016081395981966652,0.39128957816413745,0.33957375259219347,2.372958954707723e-42,0.5880408416317603
OID20467,3496,lmer,-0.05346364332077157,0.02659927640884799,0.044662384230097774,0.057991481070029625,0.011437596453388012,4.2782137882132047e-7,-0.015179825313291281,0.011390736621546176,0.1827776654277773,0.2314683494761982,6.338174811427875e-7,0.37465576160265995
OID20468,3496,lmer,0.004727594730935974,0.02387526235764611,0.8430695981503349,0.13095340002354278,0.013880299875581259,8.947316658466423e-21,0.020884366531276195,0.013867372207263896,0.13219936990820158,0.9192821028079685,1.71833157639273e-20,0.3133529670988186
OID20469,3496,lmer,-0.05478619365138095,0.025114291879828072,0.029343509275399225,0.04578628805567304,0.012332744624003276,2.0981949802472463e-4,-0.0021901122834877542,0.012299374787598119,0.8586856945327349,0.19848596613339367,2.835424839233796e-4,0.9157016727906545
OID20470,3496,lmer,-0.05267146868033663,0.026141382564081703,0.04414250345917203,0.024254880372688078,0.012059036927367367,0.04440049604066673,0.012879269107807163,0.01201844839814473,0.2839983029152261,0.23080707583640264,0.05321141858420207,0.4787353168519065
OID20471,3496,lmer,0.010725139569954252,0.026084194729647767,0.6810191123503715,0.05022531400294489,0.011824287230595955,2.242704784699842e-5,-0.022683962860577334,0.011782323639632277,0.054318071069468676,0.8274356402274443,3.14861963769339e-5,0.21057257524675987
OID20472,3496,lmer,-0.012722120812314133,0.024158931695129712,0.5985697608065204,-0.024775819164113033,0.013385848086412664,0.06430729608234861,0.011091640368823047,0.013366695845196497,0.4067379773304115,0.7765731961107231,0.07600898764605944,0.5984143140463208
OID20474,3496,lmer,-0.022230383867457643,0.019622850828388917,0.2574941768065907,0.26138945263335905,0.015632971005952304,1.847700623678471e-59,0.02713733591883187,0.01566392384602044,0.0833192644352632,0.509246516676105,5.980984410866191e-59,0.2536569375667822
OID20475,3496,lmer,-0.0315008423057282,0.0192989905152449,0.10289132822846625,0.3319711239242586,0.01507866915448354,4.73473907511121e-98,0.02639720008205719,0.015106197066977732,0.0806897305034658,0.3441090988693442,4.2847189834520337e-97,0.25037800664716614
OID20476,3496,lmer,-0.019345400204709252,0.024646041736358665,0.4326510790906505,0.01579374094641633,0.013502380219255474,0.24223711728086622,0.017856622149021152,0.01348146332428401,0.18545466179905046,0.6525485573694383,0.2690194125425425,0.37633147831220637
OID20477,3496,lmer,-0.04721719354043831,0.02347907316467522,0.04454824381607858,0.05763253676280103,0.012689768059998791,5.857018399984169e-6,-0.034597251823257964,0.01266830138486693,0.006361108933371469,0.23128688574493372,8.35940663239928e-6,0.06036857601378183
OID20478,3496,lmer,-0.04333811307985154,0.019039542454357718,0.023011824808834104,0.29753081560086925,0.015350921584409472,6.929136672887801e-78,0.02111906206343259,0.015382742581513361,0.16991123635300884,0.17694345628389488,3.320305982762466e-77,0.3575597867961446
OID20479,3496,lmer,-0.009757149279253923,0.01943378215275289,0.6157105212539656,0.11317148369870059,0.016528676829716617,9.533123629182677e-12,0.014874155406098344,0.016569477183384973,0.3694447363195966,0.7859915115593531,1.5681103189702288e-11,0.5695412274424213
OID20480,3496,lmer,-0.0011024182661773768,0.025334837364013405,0.9652991918667275,0.06668394549764475,0.01160292864802321,1.0227473067459476e-08,-0.0056311886755907635,0.011562996398873138,0.6263032006576954,0.9827828414581834,1.5800689099463026e-8,0.7685486686715061
OID20481,3496,lmer,-0.017691502910996557,0.025172025382128843,0.4823037542493892,0.22324587167251186,0.009778024483976988,1.654589540896419e-104,-0.007784441329923413,0.00972797421299439,0.42366928976749496,0.6893767331478928,1.9821168967378004e-103,0.6115483130816729
OID20482,3496,lmer,0.006137442465985298,0.02711621213217369,0.8209772103605986,0.1107452281284094,0.010382098443821628,5.545621562157589e-26,-0.025676387609286755,0.010327494065088141,0.01298022793969368,0.9123677932653446,1.135143685307187e-25,0.09703633316553613
OID20483,3496,lmer,-0.03896684961050612,0.019796061008487856,0.049253411564501484,0.27131550999924675,0.015404410552289177,2.0447841362362325e-65,0.016316870720795,0.015432029604241495,0.29046485801114086,0.24609867009066297,7.4432179703841935e-65,0.4871077337731295
OID20484,3496,lmer,-0.031672934978214766,0.018585696639712185,0.08861419227578256,0.3231847026528786,0.015521913126138404,1.0965242204607608e-88,0.021050043337631306,0.015558189654828641,0.17618793787663856,0.3237789620414255,7.251448634404532e-88,0.3649874857642909
OID20485,3496,lmer,-0.024137998102648706,0.01756399601176063,0.1696110897045882,0.3565863001397943,0.015680144224569436,6.471537199131362e-104,0.024568938735427544,0.015724037502922866,0.11830069849537767,0.42555640790258487,7.536375790064132e-103,0.29784060439447796
OID20486,3496,lmer,-0.010897324163225133,0.024138537341579475,0.6517505657497573,0.09416852753845736,0.01291233229577244,4.1122489464774167e-13,-0.010244477826021118,0.012889086434728166,0.42680045901928976,0.8095733101428353,6.948036803788144e-13,0.61455061168147
OID20487,3496,lmer,0.02839503030484648,0.025992239301767434,0.27485985957742287,0.12352577014643741,0.010537182705644065,6.699091031320006e-31,-0.009185334876859899,0.010487704901378094,0.38121789340723033,0.5251080846698085,1.4645806345959895e-30,0.5799099152356559
OID20488,3496,lmer,0.007223831664045488,0.02031281275342038,0.7221811973722062,-0.13567443926974337,0.016007386953509027,3.998525392385002e-17,-1.9950228674100293e-4,0.016037706452771885,0.9900759506881178,0.8535930610266715,7.22800848604908e-17,0.9945763994488045
OID20489,3496,lmer,-0.022988390687236033,0.020845322242819906,0.27033568952491555,0.16119342010670304,0.015688240401640973,2.8799135692965862e-24,0.01041145718746832,0.015712047186628966,0.5076245486193058,0.5198626450535053,5.7696966162124214e-24,0.6785853894777174
OID20490,3496,lmer,-0.03294681028001192,0.02386196694385823,0.16762417067088042,0.24110606597204626,0.00916449775666361,3.8362180726347526e-134,-0.01698779266930483,0.009116573164658307,0.06253171078480273,0.42555640790258487,1.1803437290854085e-132,0.22421629928073264
OID20491,3496,lmer,-0.0607742704123153,0.023516086448233324,0.009873895319152875,0.0212551915598563,0.012827602726794871,0.09765192531103535,-0.014758698431109992,0.012807147378287252,0.2492816175844025,0.12299540577068896,0.1139012680303896,0.4410715303869301
OID20492,3496,lmer,0.009110632429282211,0.027237931067252936,0.738074140953386,0.0030429179883999144,0.01083877822182052,0.7789313762463622,-0.006035546057036186,0.010785874502343702,0.5758203493404328,0.8632685323250522,0.7986027403606163,0.7302051544998199
OID20493,3496,lmer,0.005191184098633754,0.023850844014363395,0.8277377438728621,0.04757657763292736,0.01142909657303479,3.255196773017176e-5,-0.01960512262961939,0.011395211389914629,0.08547862833083689,0.9140451172423031,4.54607748090263e-5,0.25573595763667983
OID20494,3496,lmer,-0.03456494385236132,0.023698447439687895,0.14495817790304363,0.10574036183718012,0.013166288045951989,1.49531604065764e-15,-0.007738028104977988,0.013147822628775492,0.5562257414802376,0.39564470845903815,2.626687972861948e-15,0.7152872161666233
OID20495,3496,lmer,-0.004712300377204137,0.02297623056577433,0.8375332605806206,0.05393374485920002,0.014551100423760656,2.1486054109616021e-4,0.02611840085311181,0.014550113361129746,0.07277061869585018,0.9162087277983362,2.899526138615311e-4,0.23942263846514092
OID20496,3496,lmer,-0.06509634610706162,0.023420871009771436,0.005532417866941214,0.042211232109884464,0.014229804352277898,0.0030428634518119536,-0.02689657943259465,0.014222949363311909,0.05873779199781157,0.089217940049111,0.003919916205220952,0.2184358346178158
OID20497,3496,lmer,-0.024501137289922915,0.021495390565046953,0.2545844232796207,0.2623488191035263,0.014272379485404172,9.581128797566949e-71,0.014667633583156746,0.01427795066566944,0.30438714498637953,0.5065692779076456,3.9894073326621354e-70,0.5012527463634858
OID20498,3496,lmer,0.019291938694697284,0.021619960067996567,0.3724035298485875,0.16387433776314614,0.012971323304423086,1.8070002974455896e-35,-0.0015560228990672555,0.012963421557073838,0.9044681967884998,0.6037357280906385,4.185310514606544e-35,0.9443855195990977
OID20500,3497,lmer,-0.011465992184706003,0.02030002196844884,0.572298494601433,0.010044617474899426,0.016052821635758396,0.5315558218300012,-0.0029941983522064138,0.016079159571043077,0.8522911701217935,0.7603124913953645,0.5613214115639789,0.9117660705286452
OID20501,3497,lmer,0.03863378092678413,0.027849139615638455,0.1656270279679329,-0.14469976751027624,0.008119921562493578,9.590889290118954e-67,-0.017309115870792386,0.008055055429601284,0.031749223987559756,0.4235792836722871,3.640801220132169e-66,0.1600051408890296
OID20502,3497,lmer,-0.019158363785029896,0.018111006912992163,0.29034928802653454,0.3315297004821258,0.015791067888911825,5.077459814565248e-90,0.026208783708361178,0.01582856335283269,0.09789602921102494,0.5364671105572443,3.516922994780621e-89,0.2730439822364751
OID20503,3497,lmer,-0.026306387080310925,0.020780184379675156,0.20578542642082195,0.2513501695762524,0.014584402833725665,7.371215963082073e-63,0.02443663859993589,0.014593305197068857,0.09416239138122515,0.4603131913420142,2.5348310894222232e-62,0.2672437946896403
OID20504,3497,lmer,-0.01720112194784615,0.02087159978087674,0.41002586831508325,-0.19074268825467905,0.015039156086944363,9.871967089629684e-36,0.009563265096103741,0.015051927291156932,0.5252604370347955,0.6297980100288956,2.2974331053334053e-35,0.6922165272555038
OID20505,3497,lmer,-0.024093377829551774,0.018127732744020963,0.18407495786203953,0.29806412465806303,0.015953547991217506,7.308695773939853e-73,0.02548436793168605,0.015992457025831186,0.11117527966073855,0.4439365526656283,3.1933210384493556e-72,0.28914039037660627
OID20506,3497,lmer,-0.004336031102061624,0.026506692455184687,0.870087591778907,0.011193465330907728,0.011554295076215974,0.33275712873485364,0.011357048719129407,0.011504688124743532,0.32366231470132767,0.9334475874462249,0.3644245362652594,0.52314342908823
OID20507,3497,lmer,-0.009515277668555774,0.01801266337339083,0.5974216987408861,0.36208705484556986,0.015354754073806046,8.190787966525495e-111,0.039549296358721474,0.015388753315640972,0.010229829279029642,0.7764177537030916,1.246962147195522e-109,0.08375851815855362
OID20508,3497,lmer,-0.030946063811852914,0.023767868199826587,0.19316462192597358,-0.02819573612762905,0.014080066146230169,0.04533967224047557,-0.01068050728346113,0.014065249716437578,0.4477163650447008,0.4508641590135355,0.05427021374238743,0.6295247668844999
OID20509,3497,lmer,-0.05678969012490405,0.024541211555634043,0.020835649343467988,0.21900073065772205,0.008954035148029706,4.887808124739133e-118,-0.01959604603116716,0.008899720114916698,0.027771800135807594,0.17102398874394203,9.785659690830469e-117,0.14679380071784012
OID20510,3497,lmer,-0.022209573331497,0.0183838854547516,0.22725015118433348,0.3273436799993084,0.015518788371654367,8.667441137658641e-91,0.035101900479429765,0.01555204676329183,0.02409461277480555,0.47999896917372903,6.149254962469954e-90,0.13596245780068847
OID20511,3497,lmer,-0.0022264107174176854,0.022956922029100144,0.9227570338801538,-0.015683291469030476,0.006743831917152658,0.020125448217607974,-6.804185299694379e-4,0.0066903469219587565,0.9190023469037688,0.960890206637581,0.024779564085959608,0.9525687446807504
OID20512,3497,lmer,-0.02713639130206171,0.025198156963542346,0.28173610519441983,0.010991722141448777,0.012435718502656531,0.37684790791799827,0.022757191198525734,0.012398636732479023,0.06656405707334082,0.528013421771483,0.4090332101167133,0.23087979350525648
OID20513,2551,lmer,-0.021907145282317006,0.022437225425769095,0.32915939239131287,0.3895236356394254,0.016921460040762053,1.1086031401727666e-102,0.026446379683045133,0.01700175976169379,0.12000989835665127,0.5742262941888587,1.2136505538295868e-101,0.30007607604490305
OID20514,3497,lmer,-0.0015084179344588265,0.02246974771733417,0.9464886700823166,0.17632901094179124,0.014446005409858092,2.7050989398455986e-33,0.027002709105324554,0.014442739807854814,0.06165723597521605,0.9751802547235148,6.119972291926227e-33,0.22261249667397132
OID20515,3497,lmer,-0.00763763304129003,0.019381539413474612,0.6936024144246952,0.2951244737607335,0.015340811568767763,7.637787684138608e-77,0.020073795780235926,0.015366096353765782,0.1915535236702963,0.8356965611555581,3.600847322699541e-76,0.3814107286704878
OID20516,3497,lmer,-0.030998854337448336,0.019061482212018057,0.1041623602452382,0.27352576629305353,0.01562995958100415,1.2007668885128928e-64,0.026920569511256317,0.01566005230602619,0.08573374128595139,0.34637836063348265,4.290759920688491e-64,0.2562369384241676
OID20517,2551,lmer,-0.04349121033627793,0.022796349929302986,0.0567550892342672,0.2585663596088631,0.018772932314512828,4.636477450747177e-41,0.02644995629550558,0.018882602401582575,0.16146733139006877,0.2630266578969561,1.1465671394698814e-40,0.347803249560185
OID20519,3497,lmer,-0.012991286492709479,0.01968711120500439,0.509454420135099,0.304832389164445,0.015126957665550233,1.3619254639063137e-83,0.027334980859118115,0.015148213953662826,0.07127938926238389,0.709449866629297,7.440949777566646e-83,0.2378420717054202
OID20520,3497,lmer,0.03446367970610149,0.026615408423273965,0.19561503522729828,-0.012830449245768571,0.0114592336047466,0.2629709025999354,0.010824734351305088,0.01140856600327565,0.3428072966002127,0.45379583172174043,0.2909401772519346,0.5423179479986386
OID20521,3497,lmer,-0.03498493101124524,0.018663036761064823,0.06109881535904681,0.16822622884119537,0.01631924278902483,2.04812387476348e-24,0.014815405161153993,0.016358318686183784,0.3651965133342435,0.2768865694488276,4.120210657903408e-24,0.5653969324555052
OID20522,3497,lmer,-0.06534424891320763,0.025528158435574263,0.010600105593088882,0.12881518226011052,0.011767026321183824,3.0003616810428357e-27,-0.01340930422253595,0.011723400064537138,0.2528205082272777,0.12558135067262385,6.2420335898136726e-27,0.4438404477767764
OID20523,3497,lmer,-0.0843808606708161,0.024973937933713736,7.517374166309237e-4,0.12361468224892735,0.010834728825012352,2.1270138242537697e-29,-0.006105044970033421,0.01078767811678501,0.5714970134967647,0.032292749895266606,4.56815680256706e-29,0.7269248416935595
OID20524,3497,lmer,-0.007279585739147389,0.019395921102247894,0.7074934372992978,0.3163296974755996,0.014936751430895014,1.9676079450455865e-91,0.01899460835512033,0.0149580200426428,0.2042586381376809,0.8436950923941297,1.4342438961018078e-90,0.3957281423408015
OID20525,3497,lmer,-0.019499169270482015,0.022524007806615686,0.38682713678487857,0.29592548212168446,0.013153556448151442,6.9439561308588366e-102,0.02537083539205196,0.01313776769594097,0.053585779384680184,0.6138413250934854,7.380794098363775e-101,0.20912047148387208
OID20526,3497,lmer,-0.017582149456858258,0.01905555871961757,0.35636267496882323,0.3145887550564835,0.015311547692720983,1.3842843518053327e-86,0.01881753376615923,0.015338617390579515,0.22001622919646352,0.5945480016745835,8.325644362812731e-86,0.4132337299224966
OID20527,3497,lmer,0.0205647868247849,0.02633198751984927,0.43496933914959024,0.043015089468399596,0.010746716875222481,6.454983857902739e-5,0.004094652161298425,0.010693316127128101,0.7018160350693518,0.65402025634478,8.895765118646727e-5,0.8215712940314915
OID20528,3497,lmer,-0.024567206865204437,0.02049899408472787,0.23097833354948127,0.17149191336705874,0.015934982981030226,2.0481457579195753e-26,0.024057955552911126,0.015958908834508706,0.13181709782120662,0.48224976354652416,4.2189781891465244e-26,0.3130242348586619
OID20529,3497,lmer,-0.004490261088965923,0.027651920113393718,0.8710302398126143,0.06239840009993168,0.007307092191005213,2.3793756608543317e-17,-0.003441397439131267,0.007243521194998025,0.6347602460610713,0.9338002748993091,4.32519593076941e-17,0.7750226396142487
OID20530,3497,lmer,-0.026618475388110584,0.022070876892139657,0.2280398350654722,0.06879966923911382,0.014818605601704674,3.6213287854914257e-6,-0.00757679187939085,0.01482149452273224,0.609256491180864,0.4805771001415827,5.206662095421268e-6,0.7552403408488827
OID20531,3497,lmer,-0.017067703949166586,0.018551181177618017,0.35774213474359984,0.25443437647355055,0.01599250495230792,2.792523535034737e-54,0.024507444162237955,0.01602920328296183,0.12641561960352685,0.5946121885142359,8.270057034353128e-54,0.3063600951068083
OID20532,3497,lmer,-2.4509255619208504e-4,0.023369196422441507,0.9916339110712427,0.13182677813365573,0.012455792674237411,1.323254781694102e-25,-0.008517536973525643,0.012428872113635645,0.49322202504592416,0.9967489415616377,2.701029138890964e-25,0.6688943931388017
OID20533,3497,lmer,-0.049886038719150136,0.021500919159230115,0.020500607389938304,0.29279639370760713,0.01425773144440675,1.7083177634718003e-86,0.02222190338216595,0.0142588118498177,0.11925607960990832,0.1703975626678488,1.0232403325057526e-85,0.2991195505007699
OID20534,3497,lmer,-0.01738445184568331,0.021124980226743435,0.41071161674885304,0.1616441863657055,0.015282545897677764,1.3703678019590015e-25,0.01058053165249864,0.015296068511084811,0.4891835431169569,0.6301890056466652,2.795244302251334e-25,0.6651096953144293
OID20535,3497,lmer,-0.019611197232515316,0.020562512705763192,0.3404116076448239,0.2882510952561379,0.014835699039321358,2.9806225925946197e-78,0.017215789323810102,0.014848469962885014,0.2463966965618045,0.5801884134961052,1.449744184750523e-77,0.4384424646053488
OID20536,3497,lmer,-0.013926287031424615,0.018804277093048303,0.4590882204597403,0.3149547153833604,0.015515886879381428,1.0472463206222848e-84,0.029778250641467982,0.015546500172012326,0.05555731733471473,0.6709340510435439,5.932366269726625e-84,0.21255764210650674
OID20537,3497,lmer,-0.0022695800592019946,0.026304419122101724,0.9312573219789024,0.11713845548066941,0.01022943636342658,1.352268549791456e-29,-0.001929919391230348,0.01017367671900074,0.8495627277679301,0.9666424545967088,2.910663454374393e-29,0.9107243026099089
OID20538,3497,lmer,0.001994814118650804,0.023384359479126145,0.9320330525853926,0.0824777500164661,0.01338605067580991,8.427071911292241e-10,0.015817087591511285,0.013367200557815397,0.23681939202046143,0.9671042288630113,1.3300394814636728e-9,0.4288019625409594
OID20539,3497,lmer,2.3510460112999176e-4,0.02390219414475942,0.9921537002495237,0.005053464604734235,0.010392361980683818,0.6268222208433532,-0.010498753510381079,0.01034746723192005,0.3103912524562932,0.9968214582868715,0.6536572784606213,0.5086498467153608
OID20540,3497,lmer,-0.03183062159211464,0.0226940896454213,0.16099926439862233,0.24713696848470929,0.012170467083353271,9.585058858585713e-85,6.252698618983682e-5,0.012144957241888795,0.9958926321036217,0.41729632657912025,5.450802926779386e-84,0.9975990965177814
OID20541,3497,lmer,-0.014098758277402723,0.025530756127810837,0.580897119571586,0.19850531346933478,0.009393998876544627,5.415350824553161e-91,0.011600173174689676,0.009337764946950515,0.21425551455533517,0.7655375475688664,3.8796741323943355e-90,0.40799274856367734
OID20542,3497,lmer,-0.03546090107554176,0.01856005521847409,0.056297021049737925,0.32382586896758403,0.015545529650952763,9.216897461554472e-89,0.029311364275696594,0.015577948998529809,0.06001316527180616,0.2616155684076057,6.109068317488373e-88,0.22025815649210317
OID20543,3497,lmer,-0.05263831573816293,0.02026075200502884,0.009491833001628926,-0.00799407020052251,0.00794216991294626,0.3142603593724818,-0.03467728926084121,0.007899502382249672,1.1848732669198896e-5,0.1216119942219837,0.34520219107319217,5.169230685383339e-4
OID20544,3497,lmer,-0.024034696316613598,0.018013005366984303,0.18236363619920476,0.31362574614017313,0.015750997938879376,8.394584966047529e-82,0.03104048353281499,0.015788714249927296,0.04941553872200811,0.4416032128029572,4.342897673585297e-81,0.2022991872330948
OID20545,3497,lmer,-0.012683651205165148,0.017795782970135,0.4761510176300048,0.31156396774839523,0.01570748796238496,3.041143245815007e-81,0.02987703606205878,0.015746112841647522,0.05789279297761798,0.6853536588272151,1.5622604055390622e-80,0.21722802807904668
OID20546,3497,lmer,-0.02039211293281363,0.026751825556814234,0.44605050197297724,0.04077441674039647,0.010337212478198833,8.229617034581296e-5,-0.007870051100842955,0.010280216905480808,0.44401945580562996,0.6612943839188926,1.1293507320225882e-4,0.6260824261070219
OID20547,3497,lmer,0.04009060342268804,0.0273026947463835,0.14226762623767095,-0.023866249199100208,0.010054445497966543,0.017689651190561057,0.012047383820930983,0.009994338429004664,0.22816280323608387,0.3930512963069113,0.021817236468358637,0.42183420231440427
OID20548,3497,lmer,-0.06356956741281937,0.02619091329897473,0.015365880393987227,0.06960596327549401,0.005763939983320424,1.2855020039575058e-32,-0.009928017502982405,0.005707417645455314,0.08208059933006441,0.1497148946387489,2.877122785273958e-32,0.2526036712458465
OID20549,3497,lmer,-0.03516177126359925,0.01739030552746159,0.04340999809444907,0.4108287143189624,0.015073488637678652,7.970428361710502e-143,0.03725638929919658,0.015108657394458954,0.013737105622765415,0.23046627345945123,3.47724807481788e-141,0.09988447695359032
OID20550,3497,lmer,-0.044328701879141695,0.023756909745913428,0.0622978339932381,0.2621026282249712,0.0113717417204168,2.3261387565011804e-106,-0.018674301717776332,0.01133413209175011,0.09956492584745537,0.278861514184127,3.00854140940396e-105,0.273245158019836
OID20551,3497,lmer,-0.023158072732165025,0.019091871103630354,0.22537912730442014,0.3157093382672226,0.015101786628628959,2.4619071827943287e-89,0.025350240304081666,0.01512659913976501,0.09389479290747811,0.4777253002979116,1.6619294908332156e-88,0.2672437946896403
OID20552,3497,lmer,-0.01656553499044554,0.01870831125333209,0.3760866905963369,0.31962168585242745,0.015461602030021494,1.5452485051848968e-87,0.023764247655371433,0.015492297037875004,0.12517756205351188,0.6061192262786782,9.61602151990834e-87,0.3050802625130511
OID20553,3497,lmer,-0.011790647145423721,0.018489397385868724,0.523794068331261,0.33213783291323695,0.015277715204709727,7.603986532756949e-96,0.027652113633619635,0.015308022718227489,0.07098532949796009,0.721512752936982,6.368611070271795e-95,0.23713156356861412
OID20554,3497,lmer,-0.02670548070230037,0.018606945908158402,0.15148251077127584,0.31292701158662345,0.015516823402910121,1.0322572662865316e-83,0.025567304173103263,0.015548677857331763,0.10023822084911939,0.4043683826341911,5.671593964954008e-83,0.2735726606367656
OID20555,3497,lmer,-0.008185089731507882,0.019207259110670716,0.6700790777232895,0.27536263884269985,0.015558937662689903,5.310527657193435e-66,0.028983214263659747,0.015587431356260433,0.06309424848914878,0.8195151230900314,1.9723853039360112e-65,0.22444496923427676
OID20556,3497,lmer,0.04586740562057685,0.0255556107238714,0.07293932843765842,0.12556374479836832,0.010628480883911731,2.4193765171388886e-31,-0.030879086947307656,0.010577703954659616,0.003542073741840152,0.29870446054949173,5.325178885238683e-31,0.03931330529967559
OID20557,3497,lmer,-0.03439790365053822,0.01960751319490708,0.07963259458613291,0.2937059850264716,0.015410663201629584,1.454926918606643e-75,0.026295590392922657,0.015435186488243909,0.08858370965413902,0.31040078607945937,6.707809752503498e-75,0.25912892163163154
OID20558,3497,lmer,-0.02664433508225598,0.01873401755163275,0.15521992965730047,0.31942795642726246,0.01520298851423709,3.8770625901996857e-90,0.03397200717547237,0.015231043642430839,0.02581098758408777,0.41003166511430394,2.691841793623202e-89,0.1410196573986702
OID20559,3497,lmer,-0.009441202205145494,0.019171315294588785,0.6224818672515615,0.3077503910772304,0.01510583368624413,2.852052418262399e-85,0.023330535305183926,0.01513017987080545,0.12320986628040015,0.7890349080556437,1.6378289231003914e-84,0.3033389400006324
OID20560,3497,lmer,0.02132082084893433,0.02610386262717835,0.4142243401297476,0.0073357314631505915,0.007312388746330639,0.31587078222562215,0.0153598482877596,0.007251783391447239,0.03427397864641996,0.6345795315509708,0.34684083262415233,0.16669357667801257
OID20561,3497,lmer,-0.00834884838931108,0.025123361472037906,0.7397110737250758,0.09176832434916912,0.011871170493207428,1.5666701746470204e-14,-0.021637460204341374,0.011830276195354353,0.06752795210280986,0.8634886056303501,2.695336621832396e-14,0.23167160093487466
OID20562,3497,lmer,-0.08164746392818789,0.02418764902238582,7.604689059479832e-4,0.13004446650860424,0.012779695959757966,7.6724834157108935e-24,-0.009733045903820165,0.012750885792864868,0.4453471638507809,0.032292749895266606,1.5287436280929068e-23,0.6276517646749433
OID20564,3497,lmer,-0.06132430134938867,0.028770685753658147,0.03325447608642494,0.06375040551444257,0.008895921997793113,1.024960536245213e-12,-0.014256648360954407,0.008828984814831655,0.10649904834404895,0.21177087930418323,1.7119769413970046e-12,0.28200796487810437
OID20565,3497,lmer,-0.008809083305245175,0.023392753495508324,0.7065579433141977,0.11535849742008214,0.012139429910757062,4.751775601197301e-21,-0.015928031088015798,0.012109737690686883,0.18853426147722407,0.8429668850234286,9.1438051891374e-21,0.3777146307730816
OID20566,3497,lmer,0.029044874882820624,0.024606694781153307,0.2380924283693881,0.1425245650449637,0.00929038250294327,9.96482046635495e-51,-0.010975347034463085,0.009237061984756333,0.2348808385744876,0.49058129249909477,2.7979990608218557e-50,0.4277611782886151
OID20567,3497,lmer,-0.051216240388748883,0.019689518528055835,0.009405575169819299,0.23387309960767358,0.015796396307852355,1.532596041553416e-47,0.0077783569891662786,0.015824129821505585,0.6230825376156279,0.121112318155867,4.1212311218589096e-47,0.7655612683692646
OID20568,3497,lmer,0.05449653560733713,0.02103861622126423,0.009708375250063545,0.12886371940260094,0.010209553596661975,2.1126752518285698e-35,-0.019721990801236187,0.010177277340967258,0.052762507109779894,0.12231715886179198,4.889429739584251e-35,0.20814363670700406
OID20569,3497,lmer,-0.010865426758506942,0.02127660724797109,0.6096739885601472,0.2847815429109039,0.013773082703559493,1.4331415811602298e-87,-7.31108534931344e-4,0.013770898312587833,0.957664012810099,0.7815327907260564,8.97017739128769e-87,0.9726379115510493
OID20570,3497,lmer,-0.0040550963128871634,0.02388973686317102,0.86524168952126,0.08541998319600373,0.013309688171627199,1.6578590828089453e-10,-0.00831540227048009,0.01328716062895156,0.5314918266219943,0.9301586827769927,2.672874847794014e-10,0.6970531939974904
OID20571,3497,lmer,-0.014704633936851882,0.025130960868565918,0.55857767747995,0.03291843653443492,0.011647133114974338,0.00474764468248751,-0.010651412806352652,0.011604621300092214,0.3587863448859724,0.7497222411898306,0.0060679341525627425,0.5585431715708735
OID20572,3497,lmer,-0.06263338353789517,0.020010051195275096,0.001790065218133937,0.265758566380218,0.015202756095409043,1.5737617881969023e-64,0.011011327775062201,0.01522268002942666,0.46953588337600793,0.05285212760207574,5.6098850084140793e-64,0.6473836731641845
OID20573,3497,lmer,-0.05013107061576083,0.02721390688677831,0.06570839384510305,-0.019446708019888057,0.010143212400431553,0.055330160461694144,0.002769590918885836,0.010083740065564365,0.7836024083985648,0.28666512717796444,0.06577066247642618,0.8684198860516995
OID20574,3497,lmer,-0.03744168821693174,0.020108837215648993,0.06285769563305921,0.3526535151702404,0.01423525422811448,6.709819818278544e-121,-0.022698630541934474,0.014245065136710578,0.11119527242552964,0.28008086026742696,1.4421178918256018e-119,0.28914039037660627
OID20575,3497,lmer,-0.01989526213743945,0.026082902326127932,0.4457520533749627,0.07530395802938326,0.011904048349723643,2.9936558427899975e-10,0.012472637844818762,0.011858667641634256,0.29301139357075245,0.6612943839188926,4.790211861555284e-10,0.48942002511937893
OID20576,3497,lmer,0.004397812371602593,0.02163121067199923,0.8389288074432113,-0.0381291597291543,0.014619036142857153,0.009158589740869374,-0.027941016562501756,0.014622799792538792,0.05615305910028146,0.9170489544339966,0.011509268191126906,0.2137179580079723
OID20577,3497,lmer,-0.025025617895412248,0.018686158767599544,0.1807440984956246,0.34996737357742375,0.01506793138107607,7.400754612081502e-108,0.020754856779419323,0.015094989021751427,0.1692766109698843,0.4406296913283659,9.923121895006528e-107,0.3575597867961446
OID20578,3497,lmer,7.463059003170078e-5,0.02719609250646092,0.9978109365262684,0.07527273693463749,0.0091159233600044,2.442141060291522e-16,-0.013904717637601432,0.009053571460956361,0.1247162831305174,0.9981524187085157,4.3553253930641356e-16,0.30501003638679314
