protein,Nobs_epvs,model_epvs,beta_epvs,SE_epvs,P_epvs,beta_time_epvs,SE_time_epvs,P_time_epvs,beta_int_time_epvs,SE_int_time_epvs,P_int_time_epvs,P_epvs_fdr,P_time_epvs_fdr,P_time_epvs_int_fdr
OID21361,2776,lmer,0.001844818441612049,0.0229093190160418,0.9358355418204235,0.1880633853860942,0.01771125862919572,1.2516322318336028e-25,0.03635964697815692,0.018896154195918478,0.0544833964286527,0.9942598717043266,2.78003116538725e-25,0.15416744216936287
OID21362,2776,lmer,-0.03226160323555768,0.028930879548753563,0.26508182806525166,0.11809598717413133,0.011069195960530551,7.589364848291281e-26,-0.0014321239267221545,0.011709742043070931,0.9026731729775088,0.9192210937719016,1.68954405571633e-25,0.951224720494616
OID21363,2776,lmer,0.021624317952558973,0.0208876264320644,0.30081591332500607,0.3528732595560628,0.017253013273938203,3.361267140038977e-84,0.047876874359700554,0.018420012939928412,0.009418448472313892,0.9192210937719016,3.652410353283989e-83,0.04390769519070735
OID21364,2776,lmer,0.051480980589067575,0.03277823407955234,0.11661760138027591,0.078963943788763,0.010941375906867485,7.671803407947643e-13,0.00640069933038489,0.011557754567152054,0.5797818769442016,0.9192210937719016,1.353330196827457e-12,0.7532010783590672
OID21365,2776,lmer,-0.026701586687515096,0.02688249328743076,0.3208358228173349,0.19637856691462616,0.014215640865823137,1.9394298700920354e-41,0.026100582322433837,0.01509752115243989,0.0840110725443719,0.9192210937719016,5.44568060545535e-41,0.21297863403920128
OID21366,2776,lmer,0.006861999187421238,0.028322680061781517,0.80861670958239,0.04694689905535204,0.014952633201558341,0.001717030065208788,0.00236743815025484,0.015879903054631283,0.8815035408540629,0.9876628897025737,0.002301182430355473,0.9403776824512503
OID21367,2776,lmer,0.018677921982431542,0.021387235750566246,0.3827156349551032,0.3037307561731461,0.017180559796880098,6.965156378000354e-65,0.055531072400567406,0.01833740634332905,0.0024930663174925964,0.9192210937719016,3.433246558666953e-64,0.02236603451963598
OID21368,2776,lmer,0.033269141845533555,0.025908647070440858,0.19942742568748273,0.13496445588297729,0.01607645535808714,8.930002323186546e-17,0.008228062145924779,0.017108095996871336,0.6306115724487202,0.9192210937719016,1.7049246760727807e-16,0.7900889953997468
OID21369,2776,lmer,-0.008267395732558686,0.029304134744835328,0.7779111106318448,0.0792941149053138,0.013579742758584298,6.157147955846788e-9,-0.007957077580349196,0.014398268149448031,0.5805756575584181,0.9836353254770182,9.992972501354892e-9,0.7535624542820852
OID21370,2776,lmer,0.01869174694888036,0.02721526280867787,0.4923721911461487,0.07871737719257138,0.01651069224719063,2.0046659452523227e-6,-0.004304554922413608,0.017565295233478058,0.8064367577904655,0.9192210937719016,3.055077454625933e-6,0.9059241518145775
OID21371,2776,lmer,-0.07168786966337475,0.027758041142002414,0.009956385177034599,0.15554050170922296,0.01612694374495906,1.5832450058124288e-21,-0.01191553575416783,0.017147763892645752,0.4872206498384287,0.7275628468118033,3.282145497865056e-21,0.6773327659429211
OID21372,2776,lmer,-0.017829170861185017,0.030820418336009132,0.5630754424146962,0.12710912696772084,0.010560142291381774,3.3396514015438544e-32,-0.03330874204449839,0.01115799431933947,0.0028712129749338565,0.9254680193201702,8.162041008957095e-32,0.023409940491514607
OID21373,2776,lmer,0.03481563380838097,0.03106845517878216,0.26274231263871095,-0.08101254834714776,0.011959916966779807,1.6713063127606074e-11,0.008102690261478248,0.01265287588604461,0.5220028237848402,0.9192210937719016,2.8602039532782526e-11,0.7093511175839553
OID21374,2776,lmer,0.023447651099977953,0.02625766126757996,0.37210017097234604,0.07124311837566469,0.015843068176312126,7.3158556873912526e-6,0.016538902785088058,0.016853884196998323,0.32656768667185154,0.9192210937719016,1.0921474042004409e-5,0.5377787876855336
OID21375,2776,lmer,0.009994828395027688,0.021149278741519312,0.6366215253405918,0.3547390702895911,0.01722811919524184,3.242953072816766e-85,0.052276500556373166,0.018390825011131345,0.004524357745699198,0.9577138528491497,3.73194954009583e-84,0.028102182317202528
OID21376,2776,lmer,-0.030879537181739712,0.03138434327858738,0.3254117566660788,0.030107278931968903,0.01188392268160004,0.011374908826433066,0.013193862652946987,0.012570157017647524,0.29403087524344745,0.9192210937719016,0.014519152183259323,0.5019520098981132
OID21377,2776,lmer,-0.05897769957448456,0.02701966728580849,0.029300574460979313,-0.005924834723903798,0.017921489085349167,0.7409832016588958,-0.0291042384319725,0.019086999489552198,0.1274728873935548,0.8795999385725233,0.7672312782320057,0.28790887555038874
OID21378,2776,lmer,-0.027375792359706577,0.027622075537263573,0.3219063046127233,-0.07271714811892027,0.01482799108814537,1.0191505767590669e-6,0.008994079445397365,0.01575085779281254,0.568054630149847,0.9192210937719016,1.5654110015064385e-6,0.7442337628088603
OID21379,2776,lmer,-0.007481491375551462,0.027771201993705124,0.7876833269880275,0.1282197923866193,0.014688951115152038,5.500025021557908e-18,0.0035134827766309116,0.015600238768558846,0.8218330135492508,0.9860119730271941,1.0811414349706634e-17,0.9120037580123235
OID21380,2776,lmer,0.0717824331408292,0.030434423601902044,0.018549289498432875,0.126436010775248,0.01025429456219746,1.1921651421740967e-33,-0.006498102618921892,0.010832982257289457,0.5486835688063542,0.8748389167410707,2.9657010302764973e-33,0.7306615360460015
OID21381,2776,lmer,0.015525320780670536,0.03148793723770754,0.6220900426167266,0.0486522954250501,0.009123094027314264,1.0843061952383888e-7,-0.019516126402078095,0.009624366838561535,0.04272676302280381,0.9533763045035636,1.7012490653149817e-7,0.12888578773545462
OID21382,2776,lmer,-0.05554203173690264,0.026590560426617622,0.03699563274027373,0.1711986251565202,0.015783662045915678,1.2103157730543139e-26,-0.025719581174051792,0.016787263874487823,0.12566963791977553,0.9164257161001704,2.733966773290386e-26,0.2854175226414171
OID21383,2776,lmer,0.03297975982255873,0.02966225291998229,0.26649195083611465,0.0643357676210547,0.00727752506725703,2.1597995827048103e-18,-0.003101632981779516,0.007667521435102529,0.6858805279699283,0.9192210937719016,4.262723956952168e-18,0.8284416459735952
OID21384,2776,lmer,-0.041709804972620876,0.02512138834063729,0.09718433119934403,0.18941416715608375,0.011903394360880799,1.286596642822789e-53,-0.038346786797677876,0.012624368258370303,0.002418591801064947,0.9192210937719016,4.790728645822945e-53,0.0222312699198517
OID21385,2776,lmer,-0.02481817668340905,0.021951999271962053,0.25852981859110596,0.3516697355219703,0.01693628792916848,1.5937610259524623e-86,0.011582055352586784,0.018068936086514952,0.521605907757203,0.9192210937719016,1.9573796129659863e-85,0.7091414271508392
OID21386,2776,lmer,-0.01612597636125782,0.027128012186728594,0.55236299739688,-0.1536851359013379,0.015419649729822878,7.650935798257475e-23,0.0111936521906329,0.016391183834073314,0.49475093064124953,0.9254680193201702,1.622908950530232e-22,0.6845003260614959
OID21387,2776,lmer,0.01928134015505039,0.020893561824211006,0.3563324736565502,0.25861168297722387,0.017828139294193284,2.5881785544943224e-45,0.05546288670029453,0.019040213623542895,0.0036228414255184355,0.9192210937719016,7.839633072318036e-45,0.025665319052772216
OID21388,2776,lmer,0.01644421010794259,0.0260647791284065,0.5282630200122578,0.2551067250443767,0.014696502327180862,9.085470073280671e-63,-0.02267682519509651,0.015620887397094357,0.14675440708007467,0.9192210937719016,4.195391630995166e-62,0.31961299809829313
OID21389,2263,lmer,-0.030638200362215227,0.030844946762261048,0.32081984828842613,0.1878566992360549,0.01527989782268811,3.1167965353553606e-33,-0.014712397074779855,0.016451982646364424,0.37131994226118803,0.9192210937719016,7.701095750501876e-33,0.5822790725479896
OID21390,2776,lmer,0.019434664053051456,0.032495763988786376,0.5499394205617457,0.03812897600008939,0.011645251607337575,0.0010787307000079001,-0.012806740873767314,0.012310310634197645,0.29832419316763376,0.9254680193201702,0.0014638485775873222,0.5060949603186264
OID21391,2776,lmer,0.0193306164229746,0.02824284973822343,0.49386533741278926,0.27159257509070284,0.010256356551260084,1.1630635194406917e-131,0.021353999665314788,0.010843637934238199,0.049071776403476895,0.9192210937719016,1.096656344298433e-129,0.14187616461658056
OID21392,2776,lmer,-0.02513288206866311,0.024860829948227393,0.3123046985314592,0.10103706920327657,0.016691131657696277,1.7024714276321746e-9,-0.018792688555282277,0.017779206513077187,0.2906461386529191,0.9192210937719016,2.8083092454677463e-9,0.49769107397919304
OID21393,2776,lmer,0.006042918160113163,0.03074973255828582,0.8442464507506786,-0.020226911821881046,0.012544058416923725,0.10702645515267054,0.006236998043379264,0.01327970448607005,0.6386504716091157,0.9935627375216066,0.12670649186361116,0.797649370357068
OID21394,2776,lmer,-0.029575827312550793,0.031340107971236146,0.34556398636006724,0.0626464635099181,0.013581126143580466,4.238996064459263e-6,-0.026968325375732963,0.014387921108215065,0.06103616786585088,0.9192210937719016,6.383609220203207e-6,0.16736277548957046
OID21395,2776,lmer,-0.02024353730961608,0.02923073005099403,0.4887690670180982,-0.037929418461146246,0.01385682719964051,0.006253532323297729,0.013107158301089281,0.01469620121206021,0.3725762831343782,0.9192210937719016,0.008124033324888561,0.5829981132771881
OID21396,2776,lmer,-0.04489223437272478,0.0308101052057687,0.14543446013265107,0.0493915453040579,0.012187420383136135,5.268345536650592e-5,-0.017941154904400118,0.012897547984996479,0.16437675809361071,0.9192210937719016,7.604629137594904e-5,0.3449436391120573
OID21397,2776,lmer,-0.04276982574239217,0.025463121936105948,0.0933567071926504,0.2193208170406404,0.015176270884857625,5.370151520527892e-45,-0.015488126899708746,0.016142074957028074,0.3374377166364384,0.9192210937719016,1.6149128492287067e-44,0.5494140825338092
OID21398,2776,lmer,0.010145864711972702,0.03203423709891883,0.751527158296916,0.0870673104413923,0.00939793604440479,5.193086075027805e-20,-0.015131527721658922,0.009915379621185067,0.12716469391154983,0.9787586300142632,1.0512043349935092e-19,0.2874728540630009
OID21399,2776,lmer,0.019740594715728716,0.021442298900507355,0.35747981609009816,0.29501079679159836,0.01722783723445746,2.9320953781820725e-61,0.04959421987765446,0.018387901064841422,0.0070571986101686975,0.9192210937719016,1.3084755405230835e-60,0.03677039489754563
OID21400,2776,lmer,-0.02344735000592024,0.025229525565363512,0.3529421468532967,0.20107024359978434,0.013886218644614068,3.6877189712704236e-45,-0.030799785132117986,0.014755136329201337,0.03698825385888657,0.9192210937719016,1.112404804233586e-44,0.11550925857855283
OID21401,2776,lmer,-0.036608181432508616,0.02617727401175629,0.1623049997339331,-0.008831646433750798,0.012154311380981758,0.4675443887224682,-0.02642440463372345,0.012887228299463871,0.04046269769619539,0.9192210937719016,0.5022536744710675,0.12358669317239199
OID21402,2776,lmer,0.01536563509495065,0.03084106019654293,0.6184465671531941,0.06003163851954464,0.01227132401042136,1.0825736377879922e-6,0.004767005063481086,0.012987214727960687,0.7136209904867916,0.9519322358024153,1.6619552222974273e-6,0.8474129970131867
OID21403,2776,lmer,0.006278680077928836,0.021116854683230164,0.7662812348593311,0.37048080338816675,0.016929651043802535,6.807141924405821e-95,0.04115390956358362,0.018069227721874172,0.022864771056343842,0.9806493070957208,1.2673424105119883e-93,0.08240903304277812
OID21404,2776,lm,-3.4129869990979226e-4,0.01981499409944872,0.98625894928037,0.31376275336506704,0.0177806543847854,4.0530704918976416e-66,0.04994949841737536,0.018998613523767034,0.00860826999107351,0.996915644360467,2.049675613809136e-65,0.04145300359787128
OID21405,2776,lmer,-0.03647758155117605,0.03017220514442304,0.22697462823848313,-0.1803095074532705,0.011761801522724723,4.2572184445556105e-50,0.005053096386893722,0.012445051042610403,0.6847654472974476,0.9192210937719016,1.4336232158336464e-49,0.8284416459735952
OID21406,2776,lmer,-0.004591863917719332,0.02448346167371642,0.85127038010828,0.023391061348035955,0.014715318433174989,0.11209654836019509,-0.03604601641918879,0.015653425327255336,0.021402057399699977,0.993566042499081,0.13217354209634943,0.07865811838937722
OID21407,2776,lmer,-0.04537614276634357,0.03129402741282941,0.14739641899299966,0.04474940857796092,0.010468425068571909,2.0096779409457414e-5,-0.023649190562181822,0.01105839808214209,0.03260124430138184,0.9192210937719016,2.9430303714350715e-5,0.1052966155723084
OID21408,2776,lmer,-0.007114135862903508,0.025551868186139984,0.7807518821891468,0.191282302373607,0.012042265110971067,1.8898414988069353e-53,-0.03346900148189619,0.012770792318241315,0.008845257119918622,0.9840396519086052,6.965960530911314e-53,0.042177302710476566
OID21409,2776,lmer,0.020070774295353144,0.02987154917777561,0.5018117613670252,0.07631308720796809,0.011309670090180073,1.9921264562898724e-11,-0.02162918198578785,0.01196272760955783,0.07076143459292954,0.9192210937719016,3.401276654050991e-11,0.18600330334094697
OID21410,2776,lmer,0.013008139399370806,0.022330538403551484,0.5603540946766006,0.3017642919484836,0.016775343227149003,6.022214017159859e-67,0.047447047018258554,0.01789201582138466,0.008072879935974239,0.9254680193201702,3.104573469516449e-66,0.0398227805268677
OID21411,2776,lmer,-0.056497372535317426,0.027970818412505444,0.043684264227644466,0.14559806311372164,0.014213307987983226,5.251077342879103e-24,-0.011033672460383077,0.015087434586699198,0.46467906783780766,0.9192210937719016,1.1335966819228669e-23,0.6619185747026861
OID21412,2036,lmer,-0.06869920979707528,0.03602963668695191,0.05697855513933765,0.13437385275397618,0.014831684826734724,4.3077278511436144e-19,-0.010786449334358586,0.016006231392769247,0.5004954584077019,0.9192210937719016,8.61840418130923e-19,0.6894195216426544
OID21413,2776,lmer,-0.043125324376308734,0.025268935150925688,0.08821786742298243,0.14020081817854596,0.015044735206792755,3.1275045842417335e-20,-0.03863693667278241,0.016001958783064218,0.015851829875795045,0.9192210937719016,6.348399930374018e-20,0.0626994570053436
OID21414,2776,lmer,0.014169799012373096,0.0200015313052782,0.4788539994177997,0.31993273567348435,0.017838158829717937,1.3611417536255377e-66,0.06264247925404348,0.01905896965189237,0.0010321721689832747,0.9192210937719016,6.931389104263844e-66,0.017552286628033355
OID21415,2776,lmer,-0.07682043364417432,0.019662661010882064,1.0026490924971536e-4,0.3720510090689214,0.012354611744482937,2.6228160044694676e-163,-0.02267338128761264,0.013149445009203009,0.08482253349189241,0.14488804753953036,6.96953743733114e-161,0.2140507814974484
OID21416,2776,lmer,-0.07617650257868647,0.0264543889874841,0.004074055688708565,0.05779955698211861,0.017531608696918836,9.95606939714242e-4,-0.011204196225116085,0.01867157284504863,0.5485344510396923,0.7275628468118033,0.0013535623650161531,0.7306615360460015
OID21417,2776,lmer,-0.026655275555120553,0.03031992873971885,0.37955694505640725,0.13055641362229836,0.012810993034838585,8.86683534540691e-24,0.00604995527749532,0.01356792170067222,0.6557208173803044,0.9192210937719016,1.9071199201342455e-23,0.8091900683329264
OID21418,2776,lmer,-0.010673912372069239,0.02743914632006164,0.6973623153475963,0.18368883781864798,0.010750994618555785,5.537623651166077e-61,-0.02291871626278549,0.011376185060774502,0.04408847537469693,0.9670887289493355,2.4562175921636482e-60,0.13184040030354488
OID21419,2776,lmer,-0.047380074284866444,0.02381234686419322,0.04691066129312027,0.18870690156809505,0.013818404323905168,1.384376442908905e-40,-0.023510114055981038,0.014692880485678728,0.10974486146802072,0.9192210937719016,3.828318204941088e-40,0.2572447715084399
OID21420,2776,lmer,0.02197347924143618,0.02771106452559821,0.4280090507683829,0.25234360075346957,0.013233031002637334,2.565515503208455e-74,0.03414866778259061,0.01403590219074035,0.015070289645447273,0.9192210937719016,1.7728136680563388e-73,0.060759250529161896
OID21421,2776,lmer,0.029400402536424532,0.028561438834913657,0.3035709524108229,0.05373142284973018,0.014160102780179942,1.5252933858896304e-4,-0.005466347279526007,0.015026285550380616,0.7160594952378007,0.9192210937719016,2.1600932979435027e-4,0.8481618591461911
OID21422,2776,lmer,-0.020739303366523902,0.029399123902212984,0.4807123923635924,0.23094136597734136,0.010724713541299705,3.732186301339975e-92,-0.003996820409519034,0.01133936754728282,0.724523747112247,0.9192210937719016,6.26964399931997e-91,0.854154073330786
OID21423,2776,lmer,-0.08474956400275095,0.029198442269773115,0.003788679475118302,0.08407739874768226,0.014916313026523704,1.993477009406521e-8,-0.02508227818686533,0.015834739894540345,0.11336317581959603,0.7275628468118033,3.1928401635590474e-8,0.2621523440828158
OID21424,2776,lmer,-0.010714981111530736,0.030459883773411862,0.7250871280433551,0.07174267768474078,0.01270648902838432,1.888442245071166e-8,-0.010530763844361291,0.013455197239542952,0.4339301673694249,0.9677761074295557,3.026270110933672e-8,0.6341889396104146
OID21425,2776,lmer,-0.017158866430094812,0.027154537082349047,0.5276097755744156,0.04370391638543464,0.015405124210656655,0.004602554072852646,0.020731596059815623,0.016375346810228616,0.20566288718020678,0.9192210937719016,0.006027105443327723,0.3957555096956843
OID21426,2776,lmer,-0.055336250598211914,0.030767164132888485,0.07241190470981836,0.1836010815700112,0.011573975207481494,2.652863982233071e-53,-0.005436787588586556,0.012241419081593078,0.6570001237313534,0.9192210937719016,9.74160982420511e-53,0.8097245210265711
OID21427,2776,lmer,-0.024018770340976298,0.03016043099623816,0.42602070520453594,0.011041301572821467,0.012898730581347396,0.3921063038590372,-0.023190042429418457,0.013662819874244995,0.08980578052258219,0.9192210937719016,0.42718103845693844,0.2217659089756306
OID21428,2776,lmer,0.018682052471801495,0.02157648050541085,0.3867975621543215,0.3238451451190393,0.017057990943880205,9.861474981202979e-74,0.05326676519495801,0.018203531140549362,0.0034731328436426213,0.9192210937719016,6.581071089053952e-73,0.025170298855261838
OID21429,2776,lmer,-0.0014071914251128192,0.029389909107897766,0.9618220157601054,0.07636573383692243,0.011505667581716516,4.160379630473352e-11,-0.008366790446791474,0.01217462721060947,0.4920226932141175,0.9942598717043266,7.049733136158614e-11,0.6822496832376023
OID21431,2776,lmer,-0.021726107164901053,0.02867539202021738,0.44884701862224885,0.19166387503569915,0.010487258447811652,7.681179209799763e-69,-0.0015840543796605368,0.01108860788972009,0.8864208655039001,0.9192210937719016,4.276587967665658e-68,0.9411580784118779
OID21432,2776,lmer,-0.013152567573276637,0.03257589363174563,0.6864880830159314,0.18619536713114937,0.010740109280703845,1.4136072756773934e-62,0.0025813677907633235,0.011343754663608591,0.8200147170537594,0.9670887289493355,6.486615489489829e-62,0.9110235720061342
OID21433,2776,lmer,-0.024809955573090507,0.02495787154267828,0.3204487579441026,0.2587539962552254,0.015784579522310428,1.3793874030866122e-56,-0.0030539544102616343,0.01680142573338691,0.8557850106491866,0.9192210937719016,5.46334604230646e-56,0.9283438757089234
OID21434,2776,lmer,5.5378207280671486e-5,0.023394336374798277,0.9981117897349026,0.1406389765262226,0.017349881362627564,9.24940879813582e-16,0.04960326276534915,0.01850215545044912,0.0074061034197701325,0.9995067060103057,1.7420117214530283e-15,0.037648765732153214
OID21435,2776,lmer,-0.04431847947459457,0.030867746256838306,0.1514074618061832,0.038233543263119826,0.012960773257694513,0.003217288278826992,0.007510025944114756,0.013725525144722433,0.5843363610498404,0.9192210937719016,0.004257190420557401,0.7550907088190466
OID21436,2776,lmer,0.007616768606360238,0.02034125004579831,0.7081564211742768,0.395342449272949,0.01715077120759482,6.800230004940184e-104,0.04726146868268935,0.018314634855095227,0.009940607418311192,0.9670887289493355,1.728441069951318e-102,0.04558668795457234
OID21437,2776,lmer,-0.002689526670217628,0.02091648337072715,0.8977147468344743,0.3812460446240273,0.01693730000874506,1.0627924109457e-99,0.05039329026240417,0.01807926797881977,0.005367783798026384,0.9937700677269244,2.3183150874584184e-98,0.03082521029790004
OID21438,2776,lmer,-0.03354621930269939,0.02782082848208541,0.22820419723329016,0.05583268206475544,0.013997884145993952,6.897186663011458e-5,-0.03782766815698687,0.014856905789811766,0.010972736286714007,0.9192210937719016,9.911738749253928e-5,0.04859592146373491
OID21439,2776,lmer,-0.009318465583512056,0.026036027517569917,0.7204942852634482,0.24763169432217805,0.011626318025021438,1.970075799530267e-90,-0.008121775470656303,0.012321477616926911,0.5098775572728149,0.9670887289493355,3.014937990590037e-89,0.6990488273491735
OID21440,2776,lmer,-0.03253326260879348,0.027622277280431602,0.2391811546735938,0.200376189861593,0.012970437356537141,8.33350887071301e-51,-0.01772511383450633,0.013754489921696832,0.19767081125862113,0.9192210937719016,2.8523239378330363e-50,0.38622445274662404
OID21441,2776,lmer,-0.007320250147871472,0.028824689999340583,0.7995843119639852,-0.006325179820595859,0.014239074519936834,0.6569392548649817,-0.0038486636836885905,0.015109400902631086,0.7989677401019883,0.9876628897025737,0.6897390236962434,0.9013868567031932
OID21442,2776,lmer,0.024593564386876755,0.022005270577197318,0.26401877945544217,0.30885478548077777,0.0172963635361122,4.507486462952085e-66,0.040905098029359474,0.018456776101680235,0.026793374917421404,0.9192210937719016,2.2755410934730474e-65,0.09159887120891551
OID21443,2776,lmer,-0.06583984686915687,0.02621118964757164,0.012176018475520552,0.05875708681656805,0.013202105085185777,9.059002558411478e-6,-0.01841276572417244,0.014012480342740778,0.18899954545751046,0.7737065653031864,1.3461852810491484e-5,0.3765819164092046
OID21444,2776,lmer,-0.033550021896341556,0.025445050978173026,0.18765221190156092,0.2805196040893793,0.013810025020323052,3.541575071117719e-83,0.006122423991918041,0.0146715736729729,0.6765084512978369,0.9192210937719016,3.697151404598962e-82,0.8225602747451669
OID21445,2776,lmer,-0.012007917973823974,0.023238277296991374,0.6054677073530226,0.24383314870679956,0.017782893217529357,6.968518498040211e-41,0.005031746896704512,0.018970479657995372,0.7908531190827441,0.9433806549002586,1.9399028161687177e-40,0.8973849639281293
OID21446,2776,lmer,-0.03264975632885964,0.02167085555801778,0.13224675542192013,0.26226736880433804,0.01258630398978003,4.754197989539056e-87,-0.019423423696558136,0.013382950422685088,0.146849215342459,0.9192210937719016,6.121815296661965e-86,0.31961299809829313
OID21447,2776,lmer,-0.021726579000696356,0.030411347009596655,0.47514396035369,0.0929757710095176,0.011385278907770508,5.749248469606957e-16,0.0017512499325304084,0.012041201245181078,0.8843808054853723,0.9192210937719016,1.0870021524360373e-15,0.9410804631124489
OID21448,2776,lmer,-6.382637055162206e-4,0.022503574259450612,0.977378908056008,0.32578363743246236,0.01606243448298148,5.4319423459729836e-83,0.023157358345124047,0.017121782807235808,0.1763763096639404,0.9961798191870869,5.551597020027632e-82,0.36049567297943735
OID21449,2776,lmer,0.0034943145271879544,0.028590489126957705,0.9027513828036803,0.08288993499875084,0.01461344131525192,1.625646015344398e-8,-0.03343933577305576,0.015513323215100735,0.031248593238005256,0.9937700677269244,2.6094252074968014e-8,0.10251362293455596
OID21450,2776,lmer,0.007432777039291668,0.02880580013627157,0.7964401026568443,0.09567681726768168,0.013396709938439277,1.3059362008900064e-12,-0.02124237617961228,0.01420483354629939,0.13497143015520618,0.9874602655895008,2.2967818984365157e-12,0.3003167507049471
OID21451,2776,lmer,-0.03870689432063198,0.01819956350108481,0.033699019795713214,0.3876844025320576,0.009239919630193758,6.811217494957859e-273,-0.011658970460936773,0.00980807079449045,0.23470518039891128,0.8795999385725233,1.990918873776182e-269,0.43066116905588053
OID21452,2776,lmer,0.006106936413340689,0.02590618936731305,0.8136919939011709,0.0864970571214437,0.014870798906542823,7.028751268920713e-9,0.02221518001729507,0.01580971157853642,0.16014063299478087,0.9876628897025737,1.1388603081516212e-8,0.3401824638399306
OID21453,2776,lmer,-0.02484789364310528,0.025862902489705804,0.3369265624790957,0.06689790968571596,0.01629676995293291,4.214309549419167e-5,0.016888001686631487,0.01734582804416757,0.3303788398928136,0.9192210937719016,6.128570553707574e-5,0.5416137683716736
OID21454,2776,lmer,-0.02391382046165681,0.029011678951499992,0.40998931362956503,0.08464564497488981,0.01097074050432326,1.935385366473706e-14,-0.015977270762146095,0.01160406982845257,0.16871967701737983,0.9192210937719016,3.560183402267239e-14,0.3517600684178326
OID21455,2776,lmer,-0.019694747370793374,0.02502614530172074,0.43150303386240474,0.3264437153237827,0.014478656504743153,6.050842555406573e-100,0.04282268896916024,0.015394327233003578,0.005461913800734114,0.9192210937719016,1.360508676111801e-98,0.031024864560584675
OID21456,2776,lmer,-0.06566533074667541,0.03173013299515905,0.038773599701437775,0.01619569600849654,0.008355810291206089,0.05274227046788608,-0.01649064563653511,0.008808113551005315,0.06133562320094939,0.9192210937719016,0.06412880889252538,0.16802626674449397
OID21457,2776,lmer,-0.06793483082489807,0.02503339323314157,0.006775073865179006,0.22046126124638615,0.014428389290508783,8.218288771807943e-50,-0.028073734426397868,0.015340154426470062,0.06739755959165614,0.7275628468118033,2.7485192311206656e-49,0.18031563985417232
OID21458,2776,lmer,-0.06019575971880416,0.025247547142759376,0.017314429192110424,0.21431031014517402,0.013950818401317334,2.6743113773631295e-50,-0.02976853647868851,0.014824514702657849,0.044781075876946394,0.8748389167410707,9.057951513363184e-50,0.13315878411832585
OID21459,2776,lm,-0.025325735117489083,0.019787494149344588,0.20069278972198834,0.37283525927234024,0.0177559777633367,6.120525201735843e-91,0.034380498822203384,0.018972246575519203,0.07007207976171687,0.9192210937719016,9.670429818742633e-90,0.185358089722623
OID21460,2776,lmer,-0.05131030646543983,0.028221959271957267,0.06936955252124571,-0.03609076974403862,0.013705217613078677,0.008522961923748023,-0.02207271138984751,0.01453979306158144,0.12916202897747453,0.9192210937719016,0.01096988890493856,0.29086333644157014
OID21461,2776,lmer,-0.026547087338329757,0.026226348676487213,0.31168946599695074,0.27578544909762365,0.013947282770073764,2.5377751137840344e-79,-0.023467240065970507,0.014813575662001867,0.11332439804880257,0.9192210937719016,2.1881760051890067e-78,0.2621523440828158
OID21462,2776,lmer,0.004580532211877027,0.030248360530546935,0.8796685745150667,0.022481898785315486,0.010902573586965603,0.03933733817324626,-0.016772907855599394,0.011525928689659895,0.14577454655360314,0.9937700677269244,0.048577540971862614,0.3184596409388505
OID21463,2776,lmer,-0.024133320874634476,0.02848925519401061,0.3971543908506401,0.14082692463425994,0.013175208128286767,6.152659860315624e-26,-0.016052373740686316,0.01396899699409729,0.2506449644129888,0.9192210937719016,1.3759927139787734e-25,0.4525233051137531
OID21464,2776,lmer,-0.058226693095184176,0.029867811058823777,0.05153706994773087,0.0632629360083541,0.013099577052411245,1.4792640717059473e-6,-0.03422553080239184,0.013879783577026544,0.013758614995130534,0.9192210937719016,2.2638161683751225e-6,0.05672275265270318
OID21465,2776,lmer,0.017898186144357526,0.02254598103299398,0.4274850662324441,0.33444227646034835,0.01672546565761798,6.628978324184202e-81,0.04418682405483712,0.01783632634848616,0.01332419606583827,0.9192210937719016,6.250485045674331e-80,0.055638035857778954
OID21466,2776,lmer,-0.024509301009490433,0.030675760312856667,0.4245056420772494,0.2278314842667155,0.01265025586124811,4.6331844098026037e-67,0.011095100361328651,0.013393832683997794,0.40756561252541657,0.9192210937719016,2.39272049997403e-66,0.6155304066791826
OID21467,2776,lmer,-0.03877939593927118,0.024139617683594045,0.10851030974537532,0.23426842286391375,0.013449371923239514,3.5410242868651434e-63,-0.016174481352452617,0.014293158176710018,0.25793821769243436,0.9192210937719016,1.6534207652566796e-62,0.4619812563204569
OID21468,2776,lmer,-0.03084489347197884,0.03276219685226226,0.3467027573624799,0.09861158651359458,0.011015634066601747,8.161827290025164e-19,0.006707091574006721,0.011637042801702698,0.5644440398927983,0.9192210937719016,1.622926610118609e-18,0.7416014176456891
OID21469,2776,lmer,0.02721930953499017,0.03085862445494329,0.3779687099303507,0.08451680980244387,0.006952340612312227,8.922455126878216e-33,-0.021380962060345805,0.0073208514937086935,0.0035366258173314866,0.9192210937719016,2.20087226462996e-32,0.025399403597198857
OID21470,2776,lmer,0.014418612243523084,0.0211920838572469,0.49643682558898994,0.27297437532321683,0.017782720631782007,3.1441647539108546e-50,0.05186568515688781,0.01898856277243203,0.00636558129375664,0.9192210937719016,1.0612463713258e-49,0.03425710257399235
OID21471,2776,lmer,0.01707514505379419,0.02096503223504921,0.41559248994196407,0.3307996326833144,0.017365142509193698,3.32351893654083e-74,0.042737182156535075,0.018540248555391194,0.021269808818715444,0.9192210937719016,2.2804332984762547e-73,0.07840056894969134
