protein,Nobs_mb_present,model_mb_present,beta_mb_present,SE_mb_present,P_mb_present,beta_time_mb_present,SE_time_mb_present,P_time_mb_present,beta_int_time_mb_present,SE_int_time_mb_present,P_int_time_mb_present,P_mb_present_fdr,P_time_mb_present_fdr,P_time_mb_present_int_fdr
OID30675,2935,lmer,NA,NA,NA,0.018920174058863558,0.008820206057160858,0.03206905840184545,NA,NA,NA,NA,0.04102313247640886,NA
OID30676,2935,lmer,NA,NA,NA,0.13144352677886614,0.014815923938620893,1.576927484728845e-18,NA,NA,NA,NA,3.573146540978615e-18,NA
OID30677,2935,lmer,NA,NA,NA,0.06904809632683526,0.01692998624141024,4.712861864731629e-5,NA,NA,NA,NA,7.242741971929838e-5,NA
OID30678,2935,lmer,NA,NA,NA,0.28490655304115303,0.020842330488543493,1.0031320063608465e-40,NA,NA,NA,NA,4.1709172896056245e-40,NA
OID30679,2935,lmer,NA,NA,NA,0.08872433428455678,0.015876065104599307,2.6069384246269678e-8,NA,NA,NA,NA,4.464019341057192e-8,NA
OID30680,2935,lmer,NA,NA,NA,0.3302827420950835,0.020309309131547326,6.33699632141339e-56,NA,NA,NA,NA,5.699396999228104e-55,NA
OID30681,2935,lmer,NA,NA,NA,0.04208691522355137,0.015030283862992818,0.005157760689863244,NA,NA,NA,NA,0.007108031351471128,NA
OID30682,2935,lmer,NA,NA,NA,0.2792323511738602,0.02019919618774257,1.4467805796029572e-41,NA,NA,NA,NA,6.164635035247002e-41,NA
OID30683,2935,lmer,NA,NA,NA,0.23311627378430572,0.011002376675783977,7.309722771562267e-90,NA,NA,NA,NA,4.855981741199207e-88,NA
OID30684,2935,lmer,NA,NA,NA,-0.10419868128512187,0.01819711760669189,1.1841191702720221e-8,NA,NA,NA,NA,2.0602263897054292e-8,NA
OID30685,2935,lmer,NA,NA,NA,-0.02608171222302571,0.014695142291985602,0.07607649768256526,NA,NA,NA,NA,0.09327667899586335,NA
OID30686,2935,lmer,NA,NA,NA,0.11332298942072161,0.020151065383560877,2.1343996623432446e-8,NA,NA,NA,NA,3.667754387436393e-8,NA
OID30687,2935,lmer,NA,NA,NA,0.0145141219944452,0.016907647704006126,0.3907558600607499,NA,NA,NA,NA,0.4318258521578722,NA
OID30688,2935,lmer,NA,NA,NA,0.06163525602464165,0.016585937603153616,2.0793853452408785e-4,NA,NA,NA,NA,3.1089735877949296e-4,NA
OID30689,2935,lmer,NA,NA,NA,0.1924017064297212,0.016732415404303338,1.1415262156735471e-29,NA,NA,NA,NA,3.316780445739342e-29,NA
OID30690,2935,lmer,NA,NA,NA,0.13049607726509518,0.013809576980791098,9.327203228388936e-21,NA,NA,NA,NA,2.2093529203063905e-20,NA
OID30691,2935,lmer,NA,NA,NA,0.16690981962957327,0.016373721538537014,8.096518781155724e-24,NA,NA,NA,NA,2.0437067700620188e-23,NA
OID30692,2935,lmer,NA,NA,NA,0.2861437309699822,0.02040122024065808,1.1114725056748888e-42,NA,NA,NA,NA,4.9982063601349226e-42,NA
OID30693,2935,lmer,NA,NA,NA,0.09796622032250714,0.014429817835923758,1.4885804384990127e-11,NA,NA,NA,NA,2.8180833042309677e-11,NA
OID30694,2935,lmer,NA,NA,NA,0.1676877703368463,0.014042213899949148,8.694501737661398e-32,NA,NA,NA,NA,2.6978798916331494e-31,NA
OID30696,2935,lmer,NA,NA,NA,0.09181901722450653,0.015910310254266483,9.127779888014014e-9,NA,NA,NA,NA,1.5957237208531675e-8,NA
OID30697,2935,lmer,NA,NA,NA,0.021949287750010094,0.012781711519744962,0.08609284969368905,NA,NA,NA,NA,0.10494136766249088,NA
OID30698,2935,lmer,NA,NA,NA,0.08804168333499016,0.019950893478732808,1.0749759381344592e-5,NA,NA,NA,NA,1.7003001445709004e-5,NA
OID30699,2935,lmer,NA,NA,NA,0.12054087146531932,0.013970081213732286,1.2604450797179674e-17,NA,NA,NA,NA,2.793238034886747e-17,NA
OID30700,2935,lmer,NA,NA,NA,0.23092182827639696,0.018295227827281223,3.466009919079309e-35,NA,NA,NA,NA,1.1961212507047013e-34,NA
OID30701,2935,lmer,NA,NA,NA,0.03310029768261166,0.007668528335439851,1.6656154020702745e-5,NA,NA,NA,NA,2.614712040951349e-5,NA
OID30702,2935,lmer,NA,NA,NA,0.11820210303954241,0.013146310492932871,5.604819322875184e-19,NA,NA,NA,NA,1.2789138860861954e-18,NA
OID30703,2935,lmer,NA,NA,NA,-0.032882629245514966,0.007039233975613967,3.197771152108123e-6,NA,NA,NA,NA,5.152748113347323e-6,NA
OID30704,2935,lmer,NA,NA,NA,-0.06817863335473824,0.012686665476836794,8.614839250475914e-8,NA,NA,NA,NA,1.4547183783443731e-7,NA
OID30705,2935,lmer,NA,NA,NA,0.20110824267565944,0.01623537157444533,5.310841833733929e-34,NA,NA,NA,NA,1.7680627198182546e-33,NA
OID30706,2935,lmer,NA,NA,NA,7.533256814791089e-4,0.017980547285077003,0.9665852646366307,NA,NA,NA,NA,0.9719053073728489,NA
OID30707,2935,lmer,NA,NA,NA,0.0377235388697965,0.01503300393999824,0.012174866071011536,NA,NA,NA,NA,0.0161980580453194,NA
OID30708,2935,lmer,NA,NA,NA,-0.34233395625816965,0.015432168166210312,1.5117722461079748e-97,NA,NA,NA,NA,1.921265337118961e-95,NA
OID30709,2935,lmer,NA,NA,NA,0.1221199180331034,0.02090718811202676,6.048513666857027e-9,NA,NA,NA,NA,1.0650485209772946e-8,NA
OID30710,2935,lmer,NA,NA,NA,0.028258198184801128,0.014635720247156174,0.05365504729334741,NA,NA,NA,NA,0.06696571444852882,NA
OID30711,2935,lmer,NA,NA,NA,-0.0016780255785937522,0.008906044757114354,0.8505715942149182,NA,NA,NA,NA,0.8732514821400549,NA
OID30712,2935,lmer,NA,NA,NA,0.3739603288273166,0.02057154540494218,1.8779439053474403e-68,NA,NA,NA,NA,3.518737202134979e-67,NA
OID30713,2935,lmer,NA,NA,NA,0.022561439258378228,0.007043540729785209,0.0013814057191747138,NA,NA,NA,NA,0.001976431188031174,NA
OID30714,2935,lmer,NA,NA,NA,0.07992735459983479,0.016134198280630188,7.891050963751436e-7,NA,NA,NA,NA,1.2958169644407556e-6,NA
OID30715,2935,lmer,NA,NA,NA,-0.0012707025014085476,0.013530144398206713,0.9251851271688201,NA,NA,NA,NA,0.9383470252305555,NA
OID30716,2935,lmer,NA,NA,NA,0.020652970763051566,0.013676356172567888,0.1311728168946384,NA,NA,NA,NA,0.156242112381022,NA
OID30717,2935,lmer,NA,NA,NA,0.048616263492054675,0.015587481835354532,0.0018413392120859389,NA,NA,NA,NA,0.0026127352023918443,NA
OID30718,2935,lmer,NA,NA,NA,0.14036263188784429,0.012705237529867462,1.4412084760451459e-27,NA,NA,NA,NA,3.9481278120711916e-27,NA
OID30719,2935,lmer,NA,NA,NA,0.0685595896692692,0.018883737311246922,2.8990793917799633e-4,NA,NA,NA,NA,4.2906374998343455e-4,NA
OID30720,2935,lmer,NA,NA,NA,0.018456470509816327,0.011333622750842914,0.10358565411610984,NA,NA,NA,NA,0.1252713558052913,NA
OID30721,2935,lmer,NA,NA,NA,-0.03586419039023607,0.017599836189739208,0.041707409021937314,NA,NA,NA,NA,0.05268399160376956,NA
OID30722,2935,lmer,NA,NA,NA,0.04880269183418001,0.022534000065797418,0.030452013986975682,NA,NA,NA,NA,0.03900580056263362,NA
OID30723,2935,lmer,NA,NA,NA,-0.08735766238727471,0.020131942382613267,1.5016924603256973e-5,NA,NA,NA,NA,2.36245805249301e-5,NA
OID30724,2935,lmer,NA,NA,NA,-0.08661597434665366,0.01866501552495814,3.7038089160884643e-6,NA,NA,NA,NA,5.9289339878020706e-6,NA
OID30725,2935,lmer,NA,NA,NA,0.15373719067598746,0.018405792808306013,1.2335910735254428e-16,NA,NA,NA,NA,2.6610972014131876e-16,NA
OID30726,2935,lmer,NA,NA,NA,0.017905492970070793,0.019201496856317668,0.3511904645823587,NA,NA,NA,NA,0.39150637985287357,NA
OID30727,2935,lmer,NA,NA,NA,0.013843763479920378,0.016057167422476596,0.3887067557205879,NA,NA,NA,NA,0.4298864347223906,NA
OID30728,2935,lmer,NA,NA,NA,0.01728479833865581,0.016720738738852475,0.3013869872761052,NA,NA,NA,NA,0.34000546654112523,NA
OID30729,2935,lmer,NA,NA,NA,0.04090525600899731,0.022258469777517095,0.06624928610588561,NA,NA,NA,NA,0.08184558887891108,NA
OID30730,2935,lmer,NA,NA,NA,-0.06195240594914889,0.010219144849978882,1.6056907933192422e-9,NA,NA,NA,NA,2.8653444376508822e-9,NA
OID30731,2935,lmer,NA,NA,NA,0.038830120831023135,0.018633788122485867,0.03730133902278437,NA,NA,NA,NA,0.04746705004945525,NA
OID30732,2935,lmer,NA,NA,NA,-0.030833309371557385,0.021161147880994588,0.14525453393169604,NA,NA,NA,NA,0.17196395410382645,NA
OID30733,2935,lmer,NA,NA,NA,0.19996598060970386,0.017933823161630943,4.772685744050197e-28,NA,NA,NA,NA,1.3260989001766848e-27,NA
OID30734,2935,lmer,NA,NA,NA,-2.159893648257481e-4,0.019086468870476755,0.9909721769322417,NA,NA,NA,NA,0.9916506926302439,NA
OID30735,2935,lmer,NA,NA,NA,0.019600682204031092,0.019469306826202824,0.3141787660069339,NA,NA,NA,NA,0.3534813445104957,NA
OID30736,2935,lmer,NA,NA,NA,0.024524414860933968,0.020196775581314146,0.22478699645788258,NA,NA,NA,NA,0.25990996465442673,NA
OID30737,2935,lmer,NA,NA,NA,0.06619487165344973,0.019400415113752723,6.577663874559405e-4,NA,NA,NA,NA,9.57495592895276e-4,NA
OID30738,2935,lmer,NA,NA,NA,0.1705807886076733,0.017531159300674712,6.856266212147324e-22,NA,NA,NA,NA,1.664523765623474e-21,NA
OID30739,2935,lmer,NA,NA,NA,-0.07341598714571214,0.012581675068303069,6.272126303694743e-9,NA,NA,NA,NA,1.1030941748315123e-8,NA
OID30740,2935,lmer,NA,NA,NA,0.06695602265494939,0.020378869561733348,0.0010354614678282537,NA,NA,NA,NA,0.0014953823470661984,NA
OID30741,2935,lmer,NA,NA,NA,0.038280769241655466,0.017581715068286274,0.029576053886686823,NA,NA,NA,NA,0.037917019960870865,NA
OID30742,2935,lmer,NA,NA,NA,0.12207174298953342,0.013464954527418652,2.9189965927844004e-19,NA,NA,NA,NA,6.697195479363267e-19,NA
OID30743,2935,lmer,NA,NA,NA,-0.03560107639311071,0.019827414568794766,0.0727179584224425,NA,NA,NA,NA,0.08942136830828752,NA
OID30744,2935,lmer,NA,NA,NA,0.05649122146920756,0.022547875760757487,0.01231046332097874,NA,NA,NA,NA,0.016371011959609126,NA
OID30745,2935,lmer,NA,NA,NA,0.027901846149476533,0.021681153375295296,0.1982723783339867,NA,NA,NA,NA,0.23080452483880648,NA
OID30746,2935,lmer,NA,NA,NA,0.010084376861844139,0.020197358467620517,0.6176287992133735,NA,NA,NA,NA,0.654341783291298,NA
OID30747,2935,lmer,NA,NA,NA,0.03874224006204385,0.009611782935824847,5.77478523205935e-5,NA,NA,NA,NA,8.846801484963039e-5,NA
OID30748,2175,lmer,NA,NA,NA,0.09289468151300749,0.01202988768145077,2.1184552255999426e-14,NA,NA,NA,NA,4.330240996103939e-14,NA
OID30749,2935,lmer,NA,NA,NA,-0.04819682388281983,0.01782671660841613,0.006917438457376959,NA,NA,NA,NA,0.009439623067653058,NA
OID30750,2935,lmer,NA,NA,NA,0.024879863115657642,0.021306886905975365,0.2430718173269153,NA,NA,NA,NA,0.2782996169395117,NA
OID30751,2935,lmer,NA,NA,NA,0.12310971417655789,0.016697720524805598,2.441204314167086e-13,NA,NA,NA,NA,4.877402741155429e-13,NA
OID30752,2935,lmer,NA,NA,NA,-0.06597618643821453,0.017233458504682952,1.330184601468902e-4,NA,NA,NA,NA,1.9990383496625196e-4,NA
OID30753,2935,lmer,NA,NA,NA,0.08191973534361029,0.019943381407634225,4.1598932810378694e-5,NA,NA,NA,NA,6.416553066213029e-5,NA
OID30754,2935,lmer,NA,NA,NA,-0.011042509805118946,0.01741840151654201,0.5261823701708818,NA,NA,NA,NA,0.5675391394868957,NA
OID30755,2935,lmer,NA,NA,NA,0.040576376611231015,0.015718326167930664,0.009909467640744622,NA,NA,NA,NA,0.013333049029056566,NA
OID30756,2712,lmer,NA,NA,NA,0.007126224316042891,0.023404754465240797,0.7607978587257164,NA,NA,NA,NA,0.7928029023369942,NA
OID30757,2935,lmer,NA,NA,NA,0.11494666879556675,0.019371213510137042,3.4845051906905774e-9,NA,NA,NA,NA,6.16165073949701e-9,NA
OID30758,2935,lmer,NA,NA,NA,0.031559842362646015,0.009940579716781226,0.001522506610007962,NA,NA,NA,NA,0.0021708716200259867,NA
OID30759,2935,lmer,NA,NA,NA,0.0016862896441973624,0.007490154572459225,0.8218986103083599,NA,NA,NA,NA,0.848009049746324,NA
OID30760,2935,lmer,NA,NA,NA,0.03638241535467388,0.015846878434734202,0.02178755370247411,NA,NA,NA,NA,0.02836749196985828,NA
OID30761,2935,lmer,NA,NA,NA,0.3133657935745763,0.020092452967429553,7.861928641766152e-52,NA,NA,NA,NA,5.471527957114872e-51,NA
OID30762,2935,lmer,NA,NA,NA,-0.1491050094468519,0.018992096942820617,6.698980116554408e-15,NA,NA,NA,NA,1.3897174507231038e-14,NA
OID30763,2935,lmer,NA,NA,NA,-0.3283957902641739,0.01996274055035001,4.032707561581037e-57,NA,NA,NA,NA,3.827144221591354e-56,NA
OID30764,2935,lmer,NA,NA,NA,0.23913554638753512,0.02139400928224617,3.538553603008906e-28,NA,NA,NA,NA,9.860049744132538e-28,NA
OID30765,2935,lmer,NA,NA,NA,-0.02493438472587236,0.013432926209425157,0.06357295452985144,NA,NA,NA,NA,0.0787474413697406,NA
OID30766,2935,lmer,NA,NA,NA,0.14269905992982768,0.013803139125730975,1.9847804930070015e-24,NA,NA,NA,NA,5.066823913589053e-24,NA
OID30767,2935,lmer,NA,NA,NA,2.2904857343865722e-4,0.014804787159027777,0.9876577856162473,NA,NA,NA,NA,0.9893501396011964,NA
OID30768,2935,lmer,NA,NA,NA,0.04333591483851698,0.01742762367562954,0.012978437222927176,NA,NA,NA,NA,0.017227961854049106,NA
OID30769,2935,lmer,NA,NA,NA,0.07794139877141122,0.019507621440119374,6.693007162673626e-5,NA,NA,NA,NA,1.0221347929203245e-4,NA
OID30770,2935,lmer,NA,NA,NA,0.11529974225121821,0.018184419755072637,2.827876539089283e-10,NA,NA,NA,NA,5.14687616672352e-10,NA
OID30771,2935,lmer,NA,NA,NA,0.04591886234857666,0.017331239318428174,0.008125329992872913,NA,NA,NA,NA,0.011015927443955253,NA
OID30772,2935,lmer,NA,NA,NA,0.029444255848004496,0.017272637995005235,0.08841181002601023,NA,NA,NA,NA,0.10772310158650601,NA
OID30773,2935,lmer,NA,NA,NA,0.1681552553256225,0.019238298513388596,4.830651848126658e-18,NA,NA,NA,NA,1.0811635032216095e-17,NA
OID30774,2935,lmer,NA,NA,NA,0.027882549208271733,0.016725580832104067,0.095660681521238,NA,NA,NA,NA,0.11616791528316521,NA
OID30775,2935,lmer,NA,NA,NA,-0.06821034844823477,0.012563932749700291,6.368280070301052e-8,NA,NA,NA,NA,1.0809804091457593e-7,NA
OID30776,2935,lmer,NA,NA,NA,0.09040484523835408,0.021931333796279227,3.9073376712709316e-5,NA,NA,NA,NA,6.033358696843599e-5,NA
OID30777,2935,lmer,NA,NA,NA,0.08055042796447877,0.017351338115268036,3.6707002000998255e-6,NA,NA,NA,NA,5.885604325228628e-6,NA
OID30778,2935,lmer,NA,NA,NA,-0.053253682813268394,0.015955981835103234,8.609592851404688e-4,NA,NA,NA,NA,0.0012476866586344025,NA
OID30779,2935,lmer,NA,NA,NA,-0.06413370232673098,0.019679593339332106,0.0011374823234273053,NA,NA,NA,NA,0.0016402865473004505,NA
OID30780,2935,lmer,NA,NA,NA,-0.0391889829697287,0.01288805079967258,0.0023914079262302504,NA,NA,NA,NA,0.0033735933245033893,NA
OID30781,2935,lmer,NA,NA,NA,-0.00399894959203145,0.017060690471053283,0.8147021782633267,NA,NA,NA,NA,0.8414750767009554,NA
OID30782,2935,lmer,NA,NA,NA,-0.08309992993537492,0.018326649776776095,6.122834745297082e-6,NA,NA,NA,NA,9.716094441098464e-6,NA
